model,date,k,actual_fraction,top_precision,bottom_precision,top_mean_return_decimal,bottom_mean_return_decimal,long_short_return_decimal,top_mean_absolute_rank_error,bottom_mean_absolute_rank_error
TabPFN,2022-02-28 09:30:00,20,0.05012531328320802,0.05,0.0,-0.002734543997908446,0.0027872659622211983,-0.005521809960129644,0.5055137844611528,0.4968671679197995
TabPFN,2022-02-28 09:30:00,40,0.10025062656641603,0.15,0.15,-0.002829300709380345,-0.0008885246404873329,-0.0019407760688930123,0.5043233082706766,0.45739348370927313
TabPFN,2022-03-01 09:30:00,10,0.02444987775061125,0.0,0.1,-0.006470414489357312,0.004116638154419124,-0.010587052643776436,0.4689486552567237,0.5488997555012225
TabPFN,2022-03-01 09:30:00,20,0.0488997555012225,0.0,0.05,-0.006051229304745424,0.0027542640527584436,-0.008805493357503868,0.5249388753056234,0.536674816625917
TabPFN,2022-03-01 09:30:00,40,0.097799511002445,0.075,0.075,-0.005399541998240473,0.0012115688172358423,-0.006611110815476315,0.5150977995110024,0.49315403422982884
TabPFN,2022-03-02 09:30:00,10,0.02518891687657431,0.0,0.1,-0.009655918964525112,0.004775457340773609,-0.014431376305298721,0.7435768261964735,0.5340050377833754
TabPFN,2022-03-02 09:30:00,20,0.05037783375314862,0.0,0.1,-0.008660554368888636,0.004871745150751304,-0.01353229951963994,0.6546599496221662,0.4889168765743073
TabPFN,2022-03-02 09:30:00,40,0.10075566750629723,0.075,0.1,-0.004315344009477267,0.0038636963115021863,-0.008179040320979453,0.5484886649874057,0.44722921914357683
TabPFN,2022-03-03 09:30:00,10,0.02493765586034913,0.1,0.3,-0.0016020462543878005,-0.01527017951959617,0.01366813326520837,0.5745635910224439,0.271072319201995
TabPFN,2022-03-03 09:30:00,20,0.04987531172069826,0.15,0.25,0.0075034683718382955,-0.009444344654746962,0.016947813026585257,0.40074812967581047,0.39438902743142135
TabPFN,2022-03-03 09:30:00,40,0.09975062344139651,0.15,0.225,0.006296081508507139,-0.005490678050645826,0.011786759559152964,0.3543640897755611,0.4230049875311721
TabPFN,2022-03-04 09:30:00,10,0.02444987775061125,0.0,0.1,0.004995830083783272,0.010564520594854377,-0.005568690511071105,0.4386308068459657,0.6364303178484108
TabPFN,2022-03-04 09:30:00,20,0.0488997555012225,0.15,0.2,0.003879895684326126,0.0020498194264935593,0.0018300762578325669,0.43288508557457217,0.5325183374083131
TabPFN,2022-03-04 09:30:00,40,0.097799511002445,0.175,0.175,0.004034104997562562,-0.00046460765635917276,0.004498712653921735,0.4102689486552567,0.45886308068459664
TabPFN,2022-03-07 09:30:00,10,0.02481389578163772,0.1,0.0,-0.0016741871887220345,-0.009866284085687278,0.008192096896965243,0.5007444168734491,0.38114143920595533
TabPFN,2022-03-07 09:30:00,20,0.04962779156327544,0.1,0.05,-0.0029238793566976505,0.0015191956731786592,-0.004443075029876309,0.501240694789082,0.5330024813895782
TabPFN,2022-03-07 09:30:00,40,0.09925558312655088,0.2,0.125,-0.0008799889981812347,0.0030243894748559355,-0.00390437847303717,0.4629652605459057,0.5086228287841191
TabPFN,2022-03-08 09:30:00,10,0.02403846153846154,0.2,0.0,-0.013650201218130039,-0.006963700231790359,-0.00668650098633968,0.7158653846153845,0.4322115384615385
TabPFN,2022-03-08 09:30:00,20,0.04807692307692308,0.25,0.1,0.0023325232974429387,-0.003988889305721445,0.006321412603164384,0.4862980769230768,0.46117788461538467
TabPFN,2022-03-08 09:30:00,40,0.09615384615384616,0.225,0.175,0.0028385637299366082,-0.0044123387103690865,0.007250902440305695,0.4238581730769231,0.41983173076923075
TabPFN,2022-03-09 09:30:00,10,0.024691358024691357,0.2,0.0,-0.008619123179392217,0.007943509611669375,-0.016562632791061592,0.6111111111111112,0.5419753086419754
TabPFN,2022-03-09 09:30:00,20,0.04938271604938271,0.1,0.0,-0.00785097579405294,0.013109553874292093,-0.02096052966834503,0.5449382716049382,0.6153086419753085
TabPFN,2022-03-09 09:30:00,40,0.09876543209876543,0.1,0.025,-0.007573490823549555,0.008497513341239854,-0.01607100416478941,0.5261728395061729,0.5391975308641975
TabPFN,2022-03-10 09:30:00,10,0.02531645569620253,0.2,0.1,0.004801114757403177,0.019692894822113935,-0.014891780064710758,0.5258227848101267,0.7329113924050634
TabPFN,2022-03-10 09:30:00,20,0.05063291139240506,0.15,0.1,0.004734362249214802,0.015792822300020264,-0.011058460050805461,0.4777215189873417,0.6736708860759493
TabPFN,2022-03-10 09:30:00,40,0.10126582278481013,0.25,0.05,0.0029629144209611553,0.00697988934658394,-0.0040169749256227846,0.4665189873417722,0.5336075949367088
TabPFN,2022-03-11 09:30:00,10,0.02481389578163772,0.0,0.0,-0.0022240162485107256,-0.00830959666970509,0.006085580421194365,0.503970223325062,0.3543424317617866
TabPFN,2022-03-11 09:30:00,20,0.04962779156327544,0.05,0.1,-0.006771336134026437,-0.007007410405707628,0.00023607427168119074,0.5657568238213401,0.36191066997518617
TabPFN,2022-03-11 09:30:00,40,0.09925558312655088,0.125,0.125,-0.00828032743388824,0.002789947120661412,-0.011070274554549652,0.5547146401985111,0.4524193548387097
TabPFN,2022-03-14 09:30:00,10,0.024330900243309004,0.1,0.0,-0.004570433263068358,0.005785180701488762,-0.010355613964557121,0.5698296836982968,0.5620437956204379
TabPFN,2022-03-14 09:30:00,20,0.04866180048661801,0.15,0.05,-0.0039040873774087415,0.0010961062300682291,-0.005000193607476971,0.5881995133819952,0.5009732360097323
TabPFN,2022-03-14 09:30:00,40,0.09732360097323602,0.075,0.125,-0.0001541052959634915,0.002085846570298425,-0.0022399518662619164,0.4770681265206812,0.4723844282238443
TabPFN,2022-03-15 09:30:00,10,0.02444987775061125,0.1,0.0,0.006571899487870786,0.013088534291328262,-0.006516634803457476,0.40953545232273836,0.6220048899755501
TabPFN,2022-03-15 09:30:00,20,0.0488997555012225,0.1,0.05,-0.0017579545290007798,0.0023231641242485216,-0.004081118653249302,0.48325183374083125,0.49926650366748165
TabPFN,2022-03-15 09:30:00,40,0.097799511002445,0.075,0.175,-0.005077904290031831,-0.0032780837765862825,-0.0017998205134455488,0.5081295843520783,0.4118581907090465
TabPFN,2022-03-16 09:30:00,10,0.025974025974025976,0.2,0.0,0.011059111854887177,0.00508272995722778,0.005976381897659397,0.4064935064935066,0.5402597402597404
TabPFN,2022-03-16 09:30:00,20,0.05194805194805195,0.15,0.05,0.0045074311815203,-0.0015449877959329901,0.00605241897745329,0.44805194805194803,0.4266233766233767
TabPFN,2022-03-16 09:30:00,40,0.1038961038961039,0.15,0.175,0.0031879242931304994,-0.00319254325714811,0.00638046755027861,0.42285714285714293,0.3961688311688312
TabPFN,2022-03-17 09:30:00,10,0.024691358024691357,0.1,0.0,-0.00916526406234107,0.03285000511009224,-0.04201526917243331,0.6624691358024691,0.7370370370370372
TabPFN,2022-03-17 09:30:00,20,0.04938271604938271,0.05,0.05,-0.007689343292787162,0.015115548269019317,-0.022804891561806477,0.6069135802469134,0.5998765432098766
TabPFN,2022-03-17 09:30:00,40,0.09876543209876543,0.025,0.1,-0.005892550036281618,0.011776975437038845,-0.017669525473320465,0.5322222222222223,0.5727777777777778
TabPFN,2022-03-18 09:30:00,10,0.024691358024691357,0.0,0.0,-0.00950971956547677,0.002554377271293926,-0.012064096836770696,0.6414814814814813,0.5622222222222222
TabPFN,2022-03-18 09:30:00,20,0.04938271604938271,0.05,0.05,-0.013201252152353765,-0.0011905594680283633,-0.012010692684325402,0.6643209876543209,0.4844444444444444
TabPFN,2022-03-18 09:30:00,40,0.09876543209876543,0.125,0.05,-0.005979466079012161,0.00024711340311094185,-0.006226579482123102,0.5547530864197531,0.45666666666666667
TabPFN,2022-03-21 09:30:00,10,0.025974025974025976,0.1,0.1,-0.0012025528713694908,-0.0009386717379113837,-0.0002638811334581072,0.4615584415584416,0.5407792207792207
TabPFN,2022-03-21 09:30:00,20,0.05194805194805195,0.15,0.05,0.004368250354268123,0.0009747014839674876,0.0033935488703006355,0.4055844155844156,0.5570129870129871
TabPFN,2022-03-21 09:30:00,40,0.1038961038961039,0.125,0.05,0.002685632624683804,0.002584087145164696,0.00010154547951910821,0.39642857142857146,0.528961038961039
TabPFN,2022-03-22 09:30:00,10,0.02403846153846154,0.1,0.2,-0.0025917656695218284,-0.017565959828109046,0.014974194158587218,0.518028846153846,0.18942307692307692
TabPFN,2022-03-22 09:30:00,20,0.04807692307692308,0.1,0.25,-0.0012219562389276955,-0.0002617998830148703,-0.0009601563559128252,0.5389423076923077,0.44182692307692306
TabPFN,2022-03-22 09:30:00,40,0.09615384615384616,0.125,0.175,0.002227912434212915,0.0027518315006037322,-0.0005239190663908172,0.4470552884615385,0.4720552884615385
TabPFN,2022-03-23 09:30:00,10,0.025510204081632654,0.2,0.1,0.007628982050208623,0.002472409880633355,0.005156572169575269,0.46785714285714286,0.5125
TabPFN,2022-03-23 09:30:00,20,0.05102040816326531,0.2,0.2,0.007487542546401845,0.0017186668129460282,0.005768875733455817,0.45676020408163265,0.4864795918367347
TabPFN,2022-03-23 09:30:00,40,0.10204081632653061,0.175,0.2,0.00347289098978616,0.00029584809261767284,0.0031770428971684872,0.45784438775510206,0.4198341836734694
TabPFN,2022-03-24 09:30:00,10,0.024630541871921183,0.0,0.1,-0.020012338687895544,0.0006464363800277002,-0.020658775067923244,0.7598522167487685,0.5229064039408867
TabPFN,2022-03-24 09:30:00,20,0.04926108374384237,0.15,0.05,-0.007329558708428571,5.196100274032795e-05,-0.0073815197111688985,0.5886699507389163,0.491256157635468
TabPFN,2022-03-24 09:30:00,40,0.09852216748768473,0.15,0.05,-0.004534801581529042,4.023183979934954e-05,-0.0045750334213283915,0.5540024630541872,0.4726600985221675
TabPFN,2022-03-25 09:30:00,10,0.02518891687657431,0.1,0.1,-0.004254433543625903,0.003071763761130526,-0.00732619730475643,0.5423173803526449,0.48010075566750626
TabPFN,2022-03-25 09:30:00,20,0.05037783375314862,0.15,0.05,-0.0007359761629264977,0.0055600357178392495,-0.0062960118807657475,0.5125944584382871,0.49987405541561725
TabPFN,2022-03-25 09:30:00,40,0.10075566750629723,0.175,0.075,-0.002402644373333699,0.004175966271520911,-0.00657861064485461,0.5493073047858942,0.49874055415617136
TabPFN,2022-03-28 09:30:00,10,0.02518891687657431,0.1,0.0,-0.01572427880833311,0.011048887557595349,-0.02677316636592846,0.6921914357682619,0.5768261964735516
TabPFN,2022-03-28 09:30:00,20,0.05037783375314862,0.05,0.0,-0.01945507371876391,0.009914733128821225,-0.029369806847585132,0.7333753148614609,0.5836272040302266
TabPFN,2022-03-28 09:30:00,40,0.10075566750629723,0.075,0.075,-0.01131107449735488,0.0062227464648845305,-0.01753382096223941,0.6105163727959698,0.5243702770780857
TabPFN,2022-03-29 09:30:00,10,0.024096385542168676,0.1,0.2,0.010002748068384873,-0.012463385620118193,0.022466133688503066,0.43614457831325293,0.36096385542168674
TabPFN,2022-03-29 09:30:00,20,0.04819277108433735,0.1,0.15,-0.0006632041884257957,0.002112633922254984,-0.0027758381106807797,0.5026506024096385,0.5304819277108433
TabPFN,2022-03-29 09:30:00,40,0.0963855421686747,0.225,0.075,0.003112150088737094,0.00043199878542124205,0.0026801513033158516,0.44397590361445777,0.46012048192771093
TabPFN,2022-03-30 09:30:00,10,0.024630541871921183,0.1,0.0,-0.010454982752454055,0.006137641711273682,-0.016592624463727737,0.5844827586206895,0.5687192118226602
TabPFN,2022-03-30 09:30:00,20,0.04926108374384237,0.1,0.05,-0.00601670834702573,0.0035068887770136406,-0.00952359712403937,0.5444581280788178,0.5394088669950738
TabPFN,2022-03-30 09:30:00,40,0.09852216748768473,0.1,0.075,-0.005117043102284726,0.0036418907347103785,-0.008758933836995105,0.517487684729064,0.5167487684729064
TabPFN,2022-03-31 09:30:00,10,0.024752475247524754,0.1,0.0,-0.009454106500090162,0.0038738569140121873,-0.01332796341410235,0.7014851485148516,0.5398514851485149
TabPFN,2022-03-31 09:30:00,20,0.04950495049504951,0.1,0.0,-0.004590969288528819,0.002754990340202589,-0.007345959628731408,0.635519801980198,0.5110148514851485
TabPFN,2022-03-31 09:30:00,40,0.09900990099009901,0.15,0.125,-0.0025615965394203844,0.0010962662513237637,-0.003657862790744148,0.5495668316831683,0.4602722772277227
TabPFN,2022-04-01 09:30:00,10,0.024752475247524754,0.0,0.2,-0.007248338504856816,-0.0050417174664683095,-0.0022066210383885065,0.5757425742574257,0.45519801980198016
TabPFN,2022-04-01 09:30:00,20,0.04950495049504951,0.05,0.15,-0.010398053642726984,-0.002478642219198636,-0.007919411423528347,0.609158415841584,0.45779702970297026
TabPFN,2022-04-01 09:30:00,40,0.09900990099009901,0.175,0.15,-0.001689282452276499,-0.007355923077213678,0.005666640624937179,0.47283415841584153,0.3655321782178218
TabPFN,2022-04-06 09:30:00,10,0.024630541871921183,0.1,0.2,-0.0012214035990400455,-0.011422175891144457,0.01020077229210441,0.5768472906403941,0.37906403940886696
TabPFN,2022-04-06 09:30:00,20,0.04926108374384237,0.1,0.2,-0.0016132101113215658,-0.004027681176177689,0.0024144710648561227,0.5251231527093597,0.4427339901477831
TabPFN,2022-04-06 09:30:00,40,0.09852216748768473,0.15,0.15,6.559703069025577e-05,0.002893785238249988,-0.0028281882075597326,0.4569581280788177,0.472167487684729
TabPFN,2022-04-07 09:30:00,10,0.024752475247524754,0.2,0.1,0.0018417556142155214,-0.008373641895137268,0.010215397509352788,0.4517326732673267,0.3084158415841584
TabPFN,2022-04-07 09:30:00,20,0.04950495049504951,0.1,0.15,0.0024490071937120555,-0.0065940636412634935,0.009043070834975549,0.41497524752475246,0.35111386138613865
TabPFN,2022-04-07 09:30:00,40,0.09900990099009901,0.15,0.125,0.0010092923272069017,-0.002197380847131167,0.0032066731743380684,0.392759900990099,0.4040841584158416
TabPFN,2022-04-08 09:30:00,10,0.024509803921568627,0.0,0.0,-0.010984948825147523,0.011705246643833623,-0.022690195468981145,0.607107843137255,0.6419117647058823
TabPFN,2022-04-08 09:30:00,20,0.049019607843137254,0.05,0.0,-0.0016739941744333034,0.007114072027665739,-0.008788066202099043,0.4797794117647059,0.5443627450980392
TabPFN,2022-04-08 09:30:00,40,0.09803921568627451,0.15,0.075,0.0008580028090099856,0.0017831221357158772,-0.0009251193267058916,0.46519607843137256,0.46004901960784317
TabPFN,2022-04-11 09:30:00,10,0.02518891687657431,0.0,0.2,-0.0011825228420323762,-0.010375266843669895,0.00919274400163752,0.5209068010075567,0.37153652392947106
TabPFN,2022-04-11 09:30:00,20,0.05037783375314862,0.1,0.2,0.005889422852553056,-0.007263927631947829,0.013153350484500885,0.3974811083123426,0.41700251889168777
TabPFN,2022-04-11 09:30:00,40,0.10075566750629723,0.2,0.15,0.0033262299729586906,-0.006467352166986215,0.009793582139944905,0.44225440806045346,0.38501259445843833
TabPFN,2022-04-12 09:30:00,10,0.025974025974025976,0.0,0.0,-0.02112930920926093,0.005021505250666858,-0.026150814459927788,0.7407792207792209,0.5031168831168832
TabPFN,2022-04-12 09:30:00,20,0.05194805194805195,0.05,0.05,-0.008626130105839966,0.0037153397178319703,-0.012341469823671937,0.5950649350649351,0.4789610389610389
TabPFN,2022-04-12 09:30:00,40,0.1038961038961039,0.025,0.075,-0.006151694981551852,0.0015440859506520648,-0.007695780932203917,0.5450649350649351,0.4349350649350649
TabPFN,2022-04-13 09:30:00,10,0.025252525252525252,0.3,0.0,0.02720503394354613,0.015205929306558147,0.011999104636987983,0.23989898989898992,0.6224747474747474
TabPFN,2022-04-13 09:30:00,20,0.050505050505050504,0.15,0.05,0.012865332521524558,0.01121509119921398,0.0016502413223105777,0.3632575757575758,0.586111111111111
TabPFN,2022-04-13 09:30:00,40,0.10101010101010101,0.15,0.075,0.0021673967611131216,0.006908674647721746,-0.0047412778866086245,0.4520202020202021,0.5154040404040404
TabPFN,2022-04-14 09:30:00,10,0.025380710659898477,0.1,0.0,0.018283271673815032,-0.013322164392952635,0.03160543606676767,0.2748730964467005,0.28502538071065986
TabPFN,2022-04-14 09:30:00,20,0.050761421319796954,0.15,0.15,0.013770430655367625,-0.00954800504393233,0.023318435699299957,0.3017766497461929,0.3119289340101523
