model,previous_date,date,k,common_assets,cross_date_rank_spearman,mean_absolute_rank_migration,top_overlap_fraction,bottom_overlap_fraction,top_jaccard,bottom_jaccard
FinPFN,2022-09-20 09:30:00,2022-09-21 09:30:00,10,259,0.18385768850885129,0.2982622326465075,0.0,0.0,0.0,0.0
FinPFN,2022-09-20 09:30:00,2022-09-21 09:30:00,20,259,0.18385768850885129,0.2982622326465075,0.1,0.05,0.05263157894736842,0.02564102564102564
FinPFN,2022-09-20 09:30:00,2022-09-21 09:30:00,40,259,0.18385768850885129,0.2982622326465075,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-09-21 09:30:00,2022-09-22 09:30:00,10,243,0.14502702133104517,0.30577760938536225,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-09-21 09:30:00,2022-09-22 09:30:00,20,243,0.14502702133104517,0.30577760938536225,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-09-21 09:30:00,2022-09-22 09:30:00,40,243,0.14502702133104517,0.30577760938536225,0.1,0.125,0.05263157894736842,0.06666666666666667
FinPFN,2022-09-22 09:30:00,2022-09-23 09:30:00,10,251,0.2357381900967558,0.2915545503734946,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-09-22 09:30:00,2022-09-23 09:30:00,20,251,0.2357381900967558,0.2915545503734946,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-09-22 09:30:00,2022-09-23 09:30:00,40,251,0.2357381900967558,0.2915545503734946,0.075,0.15,0.03896103896103896,0.08108108108108109
FinPFN,2022-09-23 09:30:00,2022-09-26 09:30:00,10,256,0.13734764820325013,0.30513424933845684,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-09-23 09:30:00,2022-09-26 09:30:00,20,256,0.13734764820325013,0.30513424933845684,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-09-23 09:30:00,2022-09-26 09:30:00,40,256,0.13734764820325013,0.30513424933845684,0.025,0.15,0.012658227848101266,0.08108108108108109
FinPFN,2022-09-26 09:30:00,2022-09-27 09:30:00,10,269,0.05345700247214978,0.3175833682087746,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-09-26 09:30:00,2022-09-27 09:30:00,20,269,0.05345700247214978,0.3175833682087746,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-09-26 09:30:00,2022-09-27 09:30:00,40,269,0.05345700247214978,0.3175833682087746,0.05,0.175,0.02564102564102564,0.0958904109589041
FinPFN,2022-09-27 09:30:00,2022-09-28 09:30:00,10,270,0.06359575119914766,0.3112724573944253,0.0,0.0,0.0,0.0
FinPFN,2022-09-27 09:30:00,2022-09-28 09:30:00,20,270,0.06359575119914766,0.3112724573944253,0.0,0.05,0.0,0.02564102564102564
FinPFN,2022-09-27 09:30:00,2022-09-28 09:30:00,40,270,0.06359575119914766,0.3112724573944253,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-09-28 09:30:00,2022-09-29 09:30:00,10,261,0.06365642780488792,0.31557288113782944,0.0,0.0,0.0,0.0
FinPFN,2022-09-28 09:30:00,2022-09-29 09:30:00,20,261,0.06365642780488792,0.31557288113782944,0.1,0.05,0.05263157894736842,0.02564102564102564
FinPFN,2022-09-28 09:30:00,2022-09-29 09:30:00,40,261,0.06365642780488792,0.31557288113782944,0.075,0.1,0.03896103896103896,0.05263157894736842
FinPFN,2022-09-29 09:30:00,2022-09-30 09:30:00,10,254,0.08529311073967415,0.3195372512089415,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-09-29 09:30:00,2022-09-30 09:30:00,20,254,0.08529311073967415,0.3195372512089415,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-09-29 09:30:00,2022-09-30 09:30:00,40,254,0.08529311073967415,0.3195372512089415,0.05,0.125,0.02564102564102564,0.06666666666666667
FinPFN,2022-09-30 09:30:00,2022-10-10 09:30:00,10,268,0.06149071691789578,0.32295314027261823,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-09-30 09:30:00,2022-10-10 09:30:00,20,268,0.06149071691789578,0.32295314027261823,0.0,0.05,0.0,0.02564102564102564
FinPFN,2022-09-30 09:30:00,2022-10-10 09:30:00,40,268,0.06149071691789578,0.32295314027261823,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-10-10 09:30:00,2022-10-11 09:30:00,10,260,0.15090824056341295,0.2997014185493879,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-10 09:30:00,2022-10-11 09:30:00,20,260,0.15090824056341295,0.2997014185493879,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-10-10 09:30:00,2022-10-11 09:30:00,40,260,0.15090824056341295,0.2997014185493879,0.05,0.175,0.02564102564102564,0.0958904109589041
FinPFN,2022-10-11 09:30:00,2022-10-12 09:30:00,10,250,0.1483481015696251,0.30105413046830826,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-11 09:30:00,2022-10-12 09:30:00,20,250,0.1483481015696251,0.30105413046830826,0.1,0.05,0.05263157894736842,0.02564102564102564
FinPFN,2022-10-11 09:30:00,2022-10-12 09:30:00,40,250,0.1483481015696251,0.30105413046830826,0.1,0.275,0.05263157894736842,0.15942028985507245
FinPFN,2022-10-12 09:30:00,2022-10-13 09:30:00,10,262,0.07664314303243701,0.31120084208882876,0.0,0.0,0.0,0.0
FinPFN,2022-10-12 09:30:00,2022-10-13 09:30:00,20,262,0.07664314303243701,0.31120084208882876,0.0,0.0,0.0,0.0
FinPFN,2022-10-12 09:30:00,2022-10-13 09:30:00,40,262,0.07664314303243701,0.31120084208882876,0.075,0.15,0.03896103896103896,0.08108108108108109
FinPFN,2022-10-13 09:30:00,2022-10-14 09:30:00,10,255,0.09717968388142659,0.32317755700759293,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-13 09:30:00,2022-10-14 09:30:00,20,255,0.09717968388142659,0.32317755700759293,0.0,0.05,0.0,0.02564102564102564
FinPFN,2022-10-13 09:30:00,2022-10-14 09:30:00,40,255,0.09717968388142659,0.32317755700759293,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-10-14 09:30:00,2022-10-17 09:30:00,10,252,0.1331320680012868,0.29028377273159056,0.0,0.3,0.0,0.17647058823529413
FinPFN,2022-10-14 09:30:00,2022-10-17 09:30:00,20,252,0.1331320680012868,0.29028377273159056,0.05,0.2,0.02564102564102564,0.1111111111111111
FinPFN,2022-10-14 09:30:00,2022-10-17 09:30:00,40,252,0.1331320680012868,0.29028377273159056,0.075,0.125,0.03896103896103896,0.06666666666666667
FinPFN,2022-10-17 09:30:00,2022-10-18 09:30:00,10,253,0.14573079550826898,0.3084172633793317,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-10-17 09:30:00,2022-10-18 09:30:00,20,253,0.14573079550826898,0.3084172633793317,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-10-17 09:30:00,2022-10-18 09:30:00,40,253,0.14573079550826898,0.3084172633793317,0.15,0.15,0.08108108108108109,0.08108108108108109
FinPFN,2022-10-18 09:30:00,2022-10-19 09:30:00,10,262,0.12020073323277991,0.30052979377919564,0.0,0.0,0.0,0.0
FinPFN,2022-10-18 09:30:00,2022-10-19 09:30:00,20,262,0.12020073323277991,0.30052979377919564,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-10-18 09:30:00,2022-10-19 09:30:00,40,262,0.12020073323277991,0.30052979377919564,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-10-19 09:30:00,2022-10-20 09:30:00,10,267,0.16774999716295602,0.2921052217128018,0.0,0.0,0.0,0.0
FinPFN,2022-10-19 09:30:00,2022-10-20 09:30:00,20,267,0.16774999716295602,0.2921052217128018,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-10-19 09:30:00,2022-10-20 09:30:00,40,267,0.16774999716295602,0.2921052217128018,0.075,0.075,0.03896103896103896,0.03896103896103896
FinPFN,2022-10-20 09:30:00,2022-10-21 09:30:00,10,269,0.04475639152441016,0.3255831301589834,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-20 09:30:00,2022-10-21 09:30:00,20,269,0.04475639152441016,0.3255831301589834,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-10-20 09:30:00,2022-10-21 09:30:00,40,269,0.04475639152441016,0.3255831301589834,0.025,0.1,0.012658227848101266,0.05263157894736842
FinPFN,2022-10-21 09:30:00,2022-10-24 09:30:00,10,264,0.18762791122357803,0.29674458240625406,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-21 09:30:00,2022-10-24 09:30:00,20,264,0.18762791122357803,0.29674458240625406,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-10-21 09:30:00,2022-10-24 09:30:00,40,264,0.18762791122357803,0.29674458240625406,0.125,0.175,0.06666666666666667,0.0958904109589041
FinPFN,2022-10-24 09:30:00,2022-10-25 09:30:00,10,269,0.1300332291454746,0.30799040239101577,0.0,0.0,0.0,0.0
FinPFN,2022-10-24 09:30:00,2022-10-25 09:30:00,20,269,0.1300332291454746,0.30799040239101577,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-10-24 09:30:00,2022-10-25 09:30:00,40,269,0.1300332291454746,0.30799040239101577,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-10-25 09:30:00,2022-10-26 09:30:00,10,264,0.0864767917354186,0.3245914428841258,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-10-25 09:30:00,2022-10-26 09:30:00,20,264,0.0864767917354186,0.3245914428841258,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-10-25 09:30:00,2022-10-26 09:30:00,40,264,0.0864767917354186,0.3245914428841258,0.075,0.225,0.03896103896103896,0.1267605633802817
FinPFN,2022-10-26 09:30:00,2022-10-27 09:30:00,10,269,0.12635521278366532,0.29801647928189323,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-10-26 09:30:00,2022-10-27 09:30:00,20,269,0.12635521278366532,0.29801647928189323,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-10-26 09:30:00,2022-10-27 09:30:00,40,269,0.12635521278366532,0.29801647928189323,0.075,0.075,0.03896103896103896,0.03896103896103896
FinPFN,2022-10-27 09:30:00,2022-10-28 09:30:00,10,258,0.09423316047150992,0.31519187022826234,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-10-27 09:30:00,2022-10-28 09:30:00,20,258,0.09423316047150992,0.31519187022826234,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-10-27 09:30:00,2022-10-28 09:30:00,40,258,0.09423316047150992,0.31519187022826234,0.05,0.175,0.02564102564102564,0.0958904109589041
FinPFN,2022-10-28 09:30:00,2022-10-31 09:30:00,10,255,0.1073008337193145,0.30953721538993434,0.1,0.3,0.05263157894736842,0.17647058823529413
FinPFN,2022-10-28 09:30:00,2022-10-31 09:30:00,20,255,0.1073008337193145,0.30953721538993434,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-10-28 09:30:00,2022-10-31 09:30:00,40,255,0.1073008337193145,0.30953721538993434,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-10-31 09:30:00,2022-11-01 09:30:00,10,258,0.274714040798558,0.2735127755537869,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-10-31 09:30:00,2022-11-01 09:30:00,20,258,0.274714040798558,0.2735127755537869,0.05,0.2,0.02564102564102564,0.1111111111111111
FinPFN,2022-10-31 09:30:00,2022-11-01 09:30:00,40,258,0.274714040798558,0.2735127755537869,0.15,0.125,0.08108108108108109,0.06666666666666667
FinPFN,2022-11-01 09:30:00,2022-11-02 09:30:00,10,250,0.04924917198675178,0.3175897953839824,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-01 09:30:00,2022-11-02 09:30:00,20,250,0.04924917198675178,0.3175897953839824,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-11-01 09:30:00,2022-11-02 09:30:00,40,250,0.04924917198675178,0.3175897953839824,0.125,0.05,0.06666666666666667,0.02564102564102564
FinPFN,2022-11-02 09:30:00,2022-11-03 09:30:00,10,254,0.03323050673071818,0.3262081131279349,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-02 09:30:00,2022-11-03 09:30:00,20,254,0.03323050673071818,0.3262081131279349,0.1,0.05,0.05263157894736842,0.02564102564102564
FinPFN,2022-11-02 09:30:00,2022-11-03 09:30:00,40,254,0.03323050673071818,0.3262081131279349,0.1,0.075,0.05263157894736842,0.03896103896103896
FinPFN,2022-11-03 09:30:00,2022-11-04 09:30:00,10,255,0.1477354967577582,0.30512021376263254,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-03 09:30:00,2022-11-04 09:30:00,20,255,0.1477354967577582,0.30512021376263254,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-11-03 09:30:00,2022-11-04 09:30:00,40,255,0.1477354967577582,0.30512021376263254,0.1,0.075,0.05263157894736842,0.03896103896103896
FinPFN,2022-11-04 09:30:00,2022-11-07 09:30:00,10,262,0.21254309135450564,0.2851056942549365,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-11-04 09:30:00,2022-11-07 09:30:00,20,262,0.21254309135450564,0.2851056942549365,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-11-04 09:30:00,2022-11-07 09:30:00,40,262,0.21254309135450564,0.2851056942549365,0.125,0.2,0.06666666666666667,0.1111111111111111
FinPFN,2022-11-07 09:30:00,2022-11-08 09:30:00,10,253,0.21184333183648488,0.28510544461283926,0.0,0.3,0.0,0.17647058823529413
FinPFN,2022-11-07 09:30:00,2022-11-08 09:30:00,20,253,0.21184333183648488,0.28510544461283926,0.05,0.2,0.02564102564102564,0.1111111111111111
FinPFN,2022-11-07 09:30:00,2022-11-08 09:30:00,40,253,0.21184333183648488,0.28510544461283926,0.075,0.225,0.03896103896103896,0.1267605633802817
FinPFN,2022-11-08 09:30:00,2022-11-09 09:30:00,10,249,0.3042401865526623,0.2713498937013685,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-11-08 09:30:00,2022-11-09 09:30:00,20,249,0.3042401865526623,0.2713498937013685,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-11-08 09:30:00,2022-11-09 09:30:00,40,249,0.3042401865526623,0.2713498937013685,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-11-09 09:30:00,2022-11-10 09:30:00,10,263,0.13645598879105392,0.30417195298628724,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-09 09:30:00,2022-11-10 09:30:00,20,263,0.13645598879105392,0.30417195298628724,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-09 09:30:00,2022-11-10 09:30:00,40,263,0.13645598879105392,0.30417195298628724,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-11-10 09:30:00,2022-11-11 09:30:00,10,245,0.2540314486450318,0.2802012681808913,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-11-10 09:30:00,2022-11-11 09:30:00,20,245,0.2540314486450318,0.2802012681808913,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-11-10 09:30:00,2022-11-11 09:30:00,40,245,0.2540314486450318,0.2802012681808913,0.075,0.2,0.03896103896103896,0.1111111111111111
FinPFN,2022-11-11 09:30:00,2022-11-14 09:30:00,10,242,0.3057614156570525,0.27072865996554774,0.1,0.3,0.05263157894736842,0.17647058823529413
FinPFN,2022-11-11 09:30:00,2022-11-14 09:30:00,20,242,0.3057614156570525,0.27072865996554774,0.15,0.2,0.08108108108108109,0.1111111111111111
FinPFN,2022-11-11 09:30:00,2022-11-14 09:30:00,40,242,0.3057614156570525,0.27072865996554774,0.2,0.175,0.1111111111111111,0.0958904109589041
FinPFN,2022-11-14 09:30:00,2022-11-15 09:30:00,10,254,0.14238219641284666,0.302257272614703,0.0,0.0,0.0,0.0
FinPFN,2022-11-14 09:30:00,2022-11-15 09:30:00,20,254,0.14238219641284666,0.302257272614703,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-11-14 09:30:00,2022-11-15 09:30:00,40,254,0.14238219641284666,0.302257272614703,0.15,0.2,0.08108108108108109,0.1111111111111111
FinPFN,2022-11-15 09:30:00,2022-11-16 09:30:00,10,262,0.2098781248217212,0.2881409867928498,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-15 09:30:00,2022-11-16 09:30:00,20,262,0.2098781248217212,0.2881409867928498,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-15 09:30:00,2022-11-16 09:30:00,40,262,0.2098781248217212,0.2881409867928498,0.05,0.175,0.02564102564102564,0.0958904109589041
FinPFN,2022-11-16 09:30:00,2022-11-17 09:30:00,10,246,0.2394443627159563,0.28796050362668085,0.2,0.2,0.1111111111111111,0.1111111111111111
FinPFN,2022-11-16 09:30:00,2022-11-17 09:30:00,20,246,0.2394443627159563,0.28796050362668085,0.15,0.1,0.08108108108108109,0.05263157894736842
FinPFN,2022-11-16 09:30:00,2022-11-17 09:30:00,40,246,0.2394443627159563,0.28796050362668085,0.125,0.125,0.06666666666666667,0.06666666666666667
FinPFN,2022-11-17 09:30:00,2022-11-18 09:30:00,10,245,0.29447323111571705,0.27883960009889797,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-11-17 09:30:00,2022-11-18 09:30:00,20,245,0.29447323111571705,0.27883960009889797,0.1,0.25,0.05263157894736842,0.14285714285714285
FinPFN,2022-11-17 09:30:00,2022-11-18 09:30:00,40,245,0.29447323111571705,0.27883960009889797,0.15,0.2,0.08108108108108109,0.1111111111111111
FinPFN,2022-11-18 09:30:00,2022-11-21 09:30:00,10,267,0.20377856430443878,0.29595468351128257,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-18 09:30:00,2022-11-21 09:30:00,20,267,0.20377856430443878,0.29595468351128257,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-11-18 09:30:00,2022-11-21 09:30:00,40,267,0.20377856430443878,0.29595468351128257,0.1,0.125,0.05263157894736842,0.06666666666666667
FinPFN,2022-11-21 09:30:00,2022-11-22 09:30:00,10,256,0.20791371023117416,0.28736769876578644,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-11-21 09:30:00,2022-11-22 09:30:00,20,256,0.20791371023117416,0.28736769876578644,0.15,0.1,0.08108108108108109,0.05263157894736842
FinPFN,2022-11-21 09:30:00,2022-11-22 09:30:00,40,256,0.20791371023117416,0.28736769876578644,0.15,0.125,0.08108108108108109,0.06666666666666667
FinPFN,2022-11-22 09:30:00,2022-11-23 09:30:00,10,243,0.09500619709263523,0.30764787382671255,0.0,0.3,0.0,0.17647058823529413
FinPFN,2022-11-22 09:30:00,2022-11-23 09:30:00,20,243,0.09500619709263523,0.30764787382671255,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-11-22 09:30:00,2022-11-23 09:30:00,40,243,0.09500619709263523,0.30764787382671255,0.075,0.175,0.03896103896103896,0.0958904109589041
FinPFN,2022-11-23 09:30:00,2022-11-24 09:30:00,10,254,0.12648917025339282,0.30706858114676755,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-23 09:30:00,2022-11-24 09:30:00,20,254,0.12648917025339282,0.30706858114676755,0.0,0.05,0.0,0.02564102564102564
FinPFN,2022-11-23 09:30:00,2022-11-24 09:30:00,40,254,0.12648917025339282,0.30706858114676755,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-11-24 09:30:00,2022-11-25 09:30:00,10,244,0.09865225993250973,0.31409640813214024,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-24 09:30:00,2022-11-25 09:30:00,20,244,0.09865225993250973,0.31409640813214024,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-24 09:30:00,2022-11-25 09:30:00,40,244,0.09865225993250973,0.31409640813214024,0.05,0.175,0.02564102564102564,0.0958904109589041
FinPFN,2022-11-25 09:30:00,2022-11-28 09:30:00,10,264,0.29271957685760674,0.26846361296582355,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-11-25 09:30:00,2022-11-28 09:30:00,20,264,0.29271957685760674,0.26846361296582355,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-11-25 09:30:00,2022-11-28 09:30:00,40,264,0.29271957685760674,0.26846361296582355,0.15,0.1,0.08108108108108109,0.05263157894736842
FinPFN,2022-11-28 09:30:00,2022-11-29 09:30:00,10,251,0.18677290836653385,0.29958202571121145,0.0,0.0,0.0,0.0
FinPFN,2022-11-28 09:30:00,2022-11-29 09:30:00,20,251,0.18677290836653385,0.29958202571121145,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-11-28 09:30:00,2022-11-29 09:30:00,40,251,0.18677290836653385,0.29958202571121145,0.15,0.15,0.08108108108108109,0.08108108108108109
FinPFN,2022-11-29 09:30:00,2022-11-30 09:30:00,10,263,0.15930331967396952,0.29876842238961004,0.0,0.0,0.0,0.0
FinPFN,2022-11-29 09:30:00,2022-11-30 09:30:00,20,263,0.15930331967396952,0.29876842238961004,0.05,0.05,0.02564102564102564,0.02564102564102564
FinPFN,2022-11-29 09:30:00,2022-11-30 09:30:00,40,263,0.15930331967396952,0.29876842238961004,0.1,0.125,0.05263157894736842,0.06666666666666667
FinPFN,2022-11-30 09:30:00,2022-12-01 09:30:00,10,270,0.1449844609970263,0.2959935397744385,0.1,0.0,0.05263157894736842,0.0
FinPFN,2022-11-30 09:30:00,2022-12-01 09:30:00,20,270,0.1449844609970263,0.2959935397744385,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-11-30 09:30:00,2022-12-01 09:30:00,40,270,0.1449844609970263,0.2959935397744385,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-12-01 09:30:00,2022-12-02 09:30:00,10,245,0.08296681327469013,0.31530275566969546,0.0,0.0,0.0,0.0
FinPFN,2022-12-01 09:30:00,2022-12-02 09:30:00,20,245,0.08296681327469013,0.31530275566969546,0.0,0.05,0.0,0.02564102564102564
FinPFN,2022-12-01 09:30:00,2022-12-02 09:30:00,40,245,0.08296681327469013,0.31530275566969546,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-12-02 09:30:00,2022-12-05 09:30:00,10,235,0.23147382729063215,0.29395506774427593,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-02 09:30:00,2022-12-05 09:30:00,20,235,0.23147382729063215,0.29395506774427593,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-12-02 09:30:00,2022-12-05 09:30:00,40,235,0.23147382729063215,0.29395506774427593,0.075,0.1,0.03896103896103896,0.05263157894736842
FinPFN,2022-12-05 09:30:00,2022-12-06 09:30:00,10,255,0.1160158059286707,0.3121027958084087,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-05 09:30:00,2022-12-06 09:30:00,20,255,0.1160158059286707,0.3121027958084087,0.1,0.1,0.05263157894736842,0.05263157894736842
FinPFN,2022-12-05 09:30:00,2022-12-06 09:30:00,40,255,0.1160158059286707,0.3121027958084087,0.075,0.2,0.03896103896103896,0.1111111111111111
FinPFN,2022-12-06 09:30:00,2022-12-07 09:30:00,10,272,0.11465710326140104,0.3062675259344073,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-12-06 09:30:00,2022-12-07 09:30:00,20,272,0.11465710326140104,0.3062675259344073,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-12-06 09:30:00,2022-12-07 09:30:00,40,272,0.11465710326140104,0.3062675259344073,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-12-07 09:30:00,2022-12-08 09:30:00,10,276,0.23201666642884666,0.27882671969270006,0.0,0.2,0.0,0.1111111111111111
FinPFN,2022-12-07 09:30:00,2022-12-08 09:30:00,20,276,0.23201666642884666,0.27882671969270006,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-12-07 09:30:00,2022-12-08 09:30:00,40,276,0.23201666642884666,0.27882671969270006,0.075,0.275,0.03896103896103896,0.15942028985507245
FinPFN,2022-12-08 09:30:00,2022-12-09 09:30:00,10,268,0.1821374311351226,0.2878393390419659,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-12-08 09:30:00,2022-12-09 09:30:00,20,268,0.1821374311351226,0.2878393390419659,0.05,0.15,0.02564102564102564,0.08108108108108109
FinPFN,2022-12-08 09:30:00,2022-12-09 09:30:00,40,268,0.1821374311351226,0.2878393390419659,0.075,0.2,0.03896103896103896,0.1111111111111111
FinPFN,2022-12-09 09:30:00,2022-12-12 09:30:00,10,254,0.13931241040812697,0.30100798601913303,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-09 09:30:00,2022-12-12 09:30:00,20,254,0.13931241040812697,0.30100798601913303,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-12-09 09:30:00,2022-12-12 09:30:00,40,254,0.13931241040812697,0.30100798601913303,0.025,0.125,0.012658227848101266,0.06666666666666667
FinPFN,2022-12-12 09:30:00,2022-12-13 09:30:00,10,228,0.1631130420167727,0.3008845640520965,0.1,0.4,0.05263157894736842,0.25
FinPFN,2022-12-12 09:30:00,2022-12-13 09:30:00,20,228,0.1631130420167727,0.3008845640520965,0.05,0.3,0.02564102564102564,0.17647058823529413
FinPFN,2022-12-12 09:30:00,2022-12-13 09:30:00,40,228,0.1631130420167727,0.3008845640520965,0.075,0.175,0.03896103896103896,0.0958904109589041
FinPFN,2022-12-13 09:30:00,2022-12-14 09:30:00,10,244,0.1597164913324164,0.3057674914731157,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-13 09:30:00,2022-12-14 09:30:00,20,244,0.1597164913324164,0.3057674914731157,0.05,0.1,0.02564102564102564,0.05263157894736842
FinPFN,2022-12-13 09:30:00,2022-12-14 09:30:00,40,244,0.1597164913324164,0.3057674914731157,0.075,0.25,0.03896103896103896,0.14285714285714285
FinPFN,2022-12-14 09:30:00,2022-12-15 09:30:00,10,272,0.10147124418884781,0.313243464310185,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-14 09:30:00,2022-12-15 09:30:00,20,272,0.10147124418884781,0.313243464310185,0.0,0.15,0.0,0.08108108108108109
FinPFN,2022-12-14 09:30:00,2022-12-15 09:30:00,40,272,0.10147124418884781,0.313243464310185,0.025,0.1,0.012658227848101266,0.05263157894736842
FinPFN,2022-12-15 09:30:00,2022-12-16 09:30:00,10,267,0.18256441035508442,0.29803781921482264,0.0,0.3,0.0,0.17647058823529413
FinPFN,2022-12-15 09:30:00,2022-12-16 09:30:00,20,267,0.18256441035508442,0.29803781921482264,0.05,0.25,0.02564102564102564,0.14285714285714285
FinPFN,2022-12-15 09:30:00,2022-12-16 09:30:00,40,267,0.18256441035508442,0.29803781921482264,0.05,0.2,0.02564102564102564,0.1111111111111111
FinPFN,2022-12-16 09:30:00,2022-12-19 09:30:00,10,270,0.24298732950154778,0.2832713526022626,0.1,0.2,0.05263157894736842,0.1111111111111111
FinPFN,2022-12-16 09:30:00,2022-12-19 09:30:00,20,270,0.24298732950154778,0.2832713526022626,0.1,0.15,0.05263157894736842,0.08108108108108109
FinPFN,2022-12-16 09:30:00,2022-12-19 09:30:00,40,270,0.24298732950154778,0.2832713526022626,0.1,0.175,0.05263157894736842,0.0958904109589041
FinPFN,2022-12-19 09:30:00,2022-12-20 09:30:00,10,263,0.12251011259080222,0.31046146456048646,0.0,0.1,0.0,0.05263157894736842
FinPFN,2022-12-19 09:30:00,2022-12-20 09:30:00,20,263,0.12251011259080222,0.31046146456048646,0.0,0.1,0.0,0.05263157894736842
