model,previous_date,date,k,common_assets,cross_date_rank_spearman,mean_absolute_rank_migration,top_overlap_fraction,bottom_overlap_fraction,top_jaccard,bottom_jaccard
TabPFN,2021-10-31,2021-11-30,40,35,0.07394957983193277,0.298,0.0,0.0,0.0,0.0
TabPFN,2021-11-30,2021-12-31,10,41,0.48118466898954704,0.2188780487804878,0.0,0.0,0.0,0.0
TabPFN,2021-11-30,2021-12-31,20,41,0.48118466898954704,0.2188780487804878,0.0,0.0,0.0,0.0
TabPFN,2021-11-30,2021-12-31,40,41,0.48118466898954704,0.2188780487804878,0.0,0.025,0.0,0.012658227848101266
Ridge,2010-02-28,2010-03-31,10,53,0.652072246411869,0.19818867924528302,0.1,0.0,0.05263157894736842,0.0
Ridge,2010-02-28,2010-03-31,20,53,0.652072246411869,0.19818867924528302,0.05,0.0,0.02564102564102564,0.0
Ridge,2010-02-28,2010-03-31,40,53,0.652072246411869,0.19818867924528302,0.075,0.05,0.03896103896103896,0.02564102564102564
Ridge,2010-03-31,2010-04-30,10,47,0.7040934320074007,0.1528936170212766,0.0,0.0,0.0,0.0
Ridge,2010-03-31,2010-04-30,20,47,0.7040934320074007,0.1528936170212766,0.0,0.05,0.0,0.02564102564102564
Ridge,2010-03-31,2010-04-30,40,47,0.7040934320074007,0.1528936170212766,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2010-04-30,2010-05-31,10,47,0.7888529139685476,0.16025531914893618,0.0,0.0,0.0,0.0
Ridge,2010-04-30,2010-05-31,20,47,0.7888529139685476,0.16025531914893618,0.0,0.0,0.0,0.0
Ridge,2010-04-30,2010-05-31,40,47,0.7888529139685476,0.16025531914893618,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2010-05-31,2010-06-30,10,40,0.5921200750469044,0.1979,0.0,0.0,0.0,0.0
Ridge,2010-05-31,2010-06-30,20,40,0.5921200750469044,0.1979,0.0,0.05,0.0,0.02564102564102564
Ridge,2010-05-31,2010-06-30,40,40,0.5921200750469044,0.1979,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2010-06-30,2010-07-31,10,46,0.6065371569534381,0.23199999999999998,0.0,0.0,0.0,0.0
Ridge,2010-06-30,2010-07-31,20,46,0.6065371569534381,0.23199999999999998,0.0,0.0,0.0,0.0
Ridge,2010-06-30,2010-07-31,40,46,0.6065371569534381,0.23199999999999998,0.075,0.0,0.03896103896103896,0.0
Ridge,2010-07-31,2010-08-31,10,55,0.1573593073593074,0.30770909090909104,0.0,0.0,0.0,0.0
Ridge,2010-07-31,2010-08-31,20,55,0.1573593073593074,0.30770909090909104,0.05,0.0,0.02564102564102564,0.0
Ridge,2010-07-31,2010-08-31,40,55,0.1573593073593074,0.30770909090909104,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2010-08-31,2010-09-30,10,28,0.4126984126984127,0.25935714285714284,0.0,0.1,0.0,0.05263157894736842
Ridge,2010-08-31,2010-09-30,20,28,0.4126984126984127,0.25935714285714284,0.0,0.1,0.0,0.05263157894736842
Ridge,2010-08-31,2010-09-30,40,28,0.4126984126984127,0.25935714285714284,0.0,0.075,0.0,0.03896103896103896
Ridge,2010-09-30,2010-10-31,10,49,0.30071428571428566,0.25930612244897955,0.0,0.0,0.0,0.0
Ridge,2010-09-30,2010-10-31,20,49,0.30071428571428566,0.25930612244897955,0.05,0.0,0.02564102564102564,0.0
Ridge,2010-09-30,2010-10-31,40,49,0.30071428571428566,0.25930612244897955,0.025,0.0,0.012658227848101266,0.0
Ridge,2010-10-31,2010-11-30,10,37,0.45661450924608815,0.1891891891891892,0.0,0.0,0.0,0.0
Ridge,2010-10-31,2010-11-30,20,37,0.45661450924608815,0.1891891891891892,0.0,0.05,0.0,0.02564102564102564
Ridge,2010-10-31,2010-11-30,40,37,0.45661450924608815,0.1891891891891892,0.0,0.05,0.0,0.02564102564102564
Ridge,2010-11-30,2010-12-31,10,32,0.6195014662756597,0.2008125,0.0,0.0,0.0,0.0
Ridge,2010-11-30,2010-12-31,20,32,0.6195014662756597,0.2008125,0.0,0.0,0.0,0.0
Ridge,2010-11-30,2010-12-31,40,32,0.6195014662756597,0.2008125,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2010-12-31,2011-01-31,10,45,0.4446640316205533,0.24311111111111114,0.0,0.0,0.0,0.0
Ridge,2010-12-31,2011-01-31,20,45,0.4446640316205533,0.24311111111111114,0.0,0.0,0.0,0.0
Ridge,2010-12-31,2011-01-31,40,45,0.4446640316205533,0.24311111111111114,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2011-01-31,2011-02-28,10,48,0.46016066000868433,0.250125,0.0,0.0,0.0,0.0
Ridge,2011-01-31,2011-02-28,20,48,0.46016066000868433,0.250125,0.0,0.05,0.0,0.02564102564102564
Ridge,2011-01-31,2011-02-28,40,48,0.46016066000868433,0.250125,0.05,0.1,0.02564102564102564,0.05263157894736842
Ridge,2011-02-28,2011-03-31,10,48,0.6039947894051237,0.20595833333333333,0.0,0.0,0.0,0.0
Ridge,2011-02-28,2011-03-31,20,48,0.6039947894051237,0.20595833333333333,0.0,0.0,0.0,0.0
Ridge,2011-02-28,2011-03-31,40,48,0.6039947894051237,0.20595833333333333,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2011-03-31,2011-04-30,10,40,0.5056285178236398,0.21454999999999996,0.0,0.0,0.0,0.0
Ridge,2011-03-31,2011-04-30,20,40,0.5056285178236398,0.21454999999999996,0.05,0.0,0.02564102564102564,0.0
Ridge,2011-03-31,2011-04-30,40,40,0.5056285178236398,0.21454999999999996,0.025,0.0,0.012658227848101266,0.0
Ridge,2011-04-30,2011-05-31,10,48,0.40403821102909243,0.2333333333333333,0.0,0.0,0.0,0.0
Ridge,2011-04-30,2011-05-31,20,48,0.40403821102909243,0.2333333333333333,0.0,0.0,0.0,0.0
Ridge,2011-04-30,2011-05-31,40,48,0.40403821102909243,0.2333333333333333,0.0,0.0,0.0,0.0
Ridge,2011-05-31,2011-06-30,10,36,0.5541827541827542,0.20022222222222222,0.0,0.0,0.0,0.0
Ridge,2011-05-31,2011-06-30,20,36,0.5541827541827542,0.20022222222222222,0.05,0.0,0.02564102564102564,0.0
Ridge,2011-05-31,2011-06-30,40,36,0.5541827541827542,0.20022222222222222,0.075,0.05,0.03896103896103896,0.02564102564102564
Ridge,2011-06-30,2011-07-31,10,51,0.6162895927601809,0.18827450980392157,0.0,0.0,0.0,0.0
Ridge,2011-06-30,2011-07-31,20,51,0.6162895927601809,0.18827450980392157,0.0,0.05,0.0,0.02564102564102564
Ridge,2011-06-30,2011-07-31,40,51,0.6162895927601809,0.18827450980392157,0.0,0.025,0.0,0.012658227848101266
Ridge,2011-07-31,2011-08-31,10,36,0.6885456885456886,0.17422222222222217,0.0,0.1,0.0,0.05263157894736842
Ridge,2011-07-31,2011-08-31,20,36,0.6885456885456886,0.17422222222222217,0.0,0.1,0.0,0.05263157894736842
Ridge,2011-07-31,2011-08-31,40,36,0.6885456885456886,0.17422222222222217,0.025,0.075,0.012658227848101266,0.03896103896103896
Ridge,2011-08-31,2011-09-30,10,44,0.6494714587737843,0.2086818181818182,0.0,0.0,0.0,0.0
Ridge,2011-08-31,2011-09-30,20,44,0.6494714587737843,0.2086818181818182,0.1,0.0,0.05263157894736842,0.0
Ridge,2011-08-31,2011-09-30,40,44,0.6494714587737843,0.2086818181818182,0.075,0.075,0.03896103896103896,0.03896103896103896
Ridge,2011-09-30,2011-10-31,10,39,0.42773279352226723,0.23625641025641025,0.0,0.0,0.0,0.0
Ridge,2011-09-30,2011-10-31,20,39,0.42773279352226723,0.23625641025641025,0.0,0.0,0.0,0.0
Ridge,2011-09-30,2011-10-31,40,39,0.42773279352226723,0.23625641025641025,0.0,0.0,0.0,0.0
Ridge,2011-10-31,2011-11-30,10,44,0.3689922480620155,0.25972727272727275,0.1,0.0,0.05263157894736842,0.0
Ridge,2011-10-31,2011-11-30,20,44,0.3689922480620155,0.25972727272727275,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2011-10-31,2011-11-30,40,44,0.3689922480620155,0.25972727272727275,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2011-11-30,2011-12-31,10,44,0.6483439041578577,0.1983636363636364,0.1,0.0,0.05263157894736842,0.0
Ridge,2011-11-30,2011-12-31,20,44,0.6483439041578577,0.1983636363636364,0.05,0.0,0.02564102564102564,0.0
Ridge,2011-11-30,2011-12-31,40,44,0.6483439041578577,0.1983636363636364,0.05,0.0,0.02564102564102564,0.0
Ridge,2011-12-31,2012-01-31,10,38,0.3627311522048364,0.26215789473684215,0.0,0.0,0.0,0.0
Ridge,2011-12-31,2012-01-31,20,38,0.3627311522048364,0.26215789473684215,0.0,0.0,0.0,0.0
Ridge,2011-12-31,2012-01-31,40,38,0.3627311522048364,0.26215789473684215,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-01-31,2012-02-29,10,42,0.16117008346163197,0.2933809523809524,0.0,0.0,0.0,0.0
Ridge,2012-01-31,2012-02-29,20,42,0.16117008346163197,0.2933809523809524,0.0,0.05,0.0,0.02564102564102564
Ridge,2012-01-31,2012-02-29,40,42,0.16117008346163197,0.2933809523809524,0.0,0.025,0.0,0.012658227848101266
Ridge,2012-02-29,2012-03-31,10,51,0.7473303167420814,0.148078431372549,0.0,0.1,0.0,0.05263157894736842
Ridge,2012-02-29,2012-03-31,20,51,0.7473303167420814,0.148078431372549,0.0,0.15,0.0,0.08108108108108109
Ridge,2012-02-29,2012-03-31,40,51,0.7473303167420814,0.148078431372549,0.0,0.15,0.0,0.08108108108108109
Ridge,2012-03-31,2012-04-30,10,29,0.6009852216748767,0.2150344827586207,0.0,0.0,0.0,0.0
Ridge,2012-03-31,2012-04-30,20,29,0.6009852216748767,0.2150344827586207,0.0,0.05,0.0,0.02564102564102564
Ridge,2012-03-31,2012-04-30,40,29,0.6009852216748767,0.2150344827586207,0.0,0.025,0.0,0.012658227848101266
Ridge,2012-04-30,2012-05-31,10,49,0.4012244897959183,0.2755918367346939,0.0,0.0,0.0,0.0
Ridge,2012-04-30,2012-05-31,20,49,0.4012244897959183,0.2755918367346939,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-04-30,2012-05-31,40,49,0.4012244897959183,0.2755918367346939,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-05-31,2012-06-30,10,47,0.4679694727104533,0.2177872340425532,0.0,0.0,0.0,0.0
Ridge,2012-05-31,2012-06-30,20,47,0.4679694727104533,0.2177872340425532,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-05-31,2012-06-30,40,47,0.4679694727104533,0.2177872340425532,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2012-06-30,2012-07-31,10,38,0.13229018492176386,0.3018421052631579,0.0,0.0,0.0,0.0
Ridge,2012-06-30,2012-07-31,20,38,0.13229018492176386,0.3018421052631579,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-06-30,2012-07-31,40,38,0.13229018492176386,0.3018421052631579,0.025,0.0,0.012658227848101266,0.0
Ridge,2012-07-31,2012-08-31,10,39,0.5621457489878543,0.20651282051282047,0.0,0.0,0.0,0.0
Ridge,2012-07-31,2012-08-31,20,39,0.5621457489878543,0.20651282051282047,0.0,0.0,0.0,0.0
Ridge,2012-07-31,2012-08-31,40,39,0.5621457489878543,0.20651282051282047,0.025,0.0,0.012658227848101266,0.0
Ridge,2012-08-31,2012-09-30,10,56,0.5289131920710868,0.21453571428571427,0.1,0.0,0.05263157894736842,0.0
Ridge,2012-08-31,2012-09-30,20,56,0.5289131920710868,0.21453571428571427,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-08-31,2012-09-30,40,56,0.5289131920710868,0.21453571428571427,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-09-30,2012-10-31,10,46,0.677459142769041,0.1938260869565217,0.0,0.1,0.0,0.05263157894736842
Ridge,2012-09-30,2012-10-31,20,46,0.677459142769041,0.1938260869565217,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2012-09-30,2012-10-31,40,46,0.677459142769041,0.1938260869565217,0.025,0.075,0.012658227848101266,0.03896103896103896
Ridge,2012-10-31,2012-11-30,10,37,0.5448079658605973,0.21810810810810807,0.0,0.0,0.0,0.0
Ridge,2012-10-31,2012-11-30,20,37,0.5448079658605973,0.21810810810810807,0.05,0.0,0.02564102564102564,0.0
Ridge,2012-10-31,2012-11-30,40,37,0.5448079658605973,0.21810810810810807,0.025,0.0,0.012658227848101266,0.0
Ridge,2012-11-30,2012-12-31,10,59,0.4468731735827002,0.236,0.0,0.1,0.0,0.05263157894736842
Ridge,2012-11-30,2012-12-31,20,59,0.4468731735827002,0.236,0.1,0.05,0.05263157894736842,0.02564102564102564
Ridge,2012-11-30,2012-12-31,40,59,0.4468731735827002,0.236,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2012-12-31,2013-01-31,10,48,0.5631784628745115,0.19991666666666671,0.0,0.0,0.0,0.0
Ridge,2012-12-31,2013-01-31,20,48,0.5631784628745115,0.19991666666666671,0.0,0.0,0.0,0.0
Ridge,2012-12-31,2013-01-31,40,48,0.5631784628745115,0.19991666666666671,0.0,0.025,0.0,0.012658227848101266
Ridge,2013-01-31,2013-02-28,10,61,0.39687995769434153,0.23108196721311478,0.0,0.0,0.0,0.0
Ridge,2013-01-31,2013-02-28,20,61,0.39687995769434153,0.23108196721311478,0.0,0.05,0.0,0.02564102564102564
Ridge,2013-01-31,2013-02-28,40,61,0.39687995769434153,0.23108196721311478,0.0,0.05,0.0,0.02564102564102564
Ridge,2013-02-28,2013-03-31,10,61,0.474246430460074,0.2497049180327869,0.0,0.0,0.0,0.0
Ridge,2013-02-28,2013-03-31,20,61,0.474246430460074,0.2497049180327869,0.0,0.0,0.0,0.0
Ridge,2013-02-28,2013-03-31,40,61,0.474246430460074,0.2497049180327869,0.05,0.0,0.02564102564102564,0.0
Ridge,2013-03-31,2013-04-30,10,37,0.3556187766714082,0.21702702702702706,0.0,0.0,0.0,0.0
Ridge,2013-03-31,2013-04-30,20,37,0.3556187766714082,0.21702702702702706,0.0,0.0,0.0,0.0
Ridge,2013-03-31,2013-04-30,40,37,0.3556187766714082,0.21702702702702706,0.0,0.0,0.0,0.0
Ridge,2013-04-30,2013-05-31,10,58,0.5026608016241657,0.24827586206896549,0.0,0.1,0.0,0.05263157894736842
Ridge,2013-04-30,2013-05-31,20,58,0.5026608016241657,0.24827586206896549,0.0,0.05,0.0,0.02564102564102564
Ridge,2013-04-30,2013-05-31,40,58,0.5026608016241657,0.24827586206896549,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2013-05-31,2013-06-30,10,50,0.46362545018007206,0.23803999999999997,0.0,0.0,0.0,0.0
Ridge,2013-05-31,2013-06-30,20,50,0.46362545018007206,0.23803999999999997,0.0,0.05,0.0,0.02564102564102564
Ridge,2013-05-31,2013-06-30,40,50,0.46362545018007206,0.23803999999999997,0.0,0.05,0.0,0.02564102564102564
Ridge,2013-06-30,2013-07-31,10,54,0.4138364779874214,0.238962962962963,0.0,0.0,0.0,0.0
Ridge,2013-06-30,2013-07-31,20,54,0.4138364779874214,0.238962962962963,0.1,0.0,0.05263157894736842,0.0
Ridge,2013-06-30,2013-07-31,40,54,0.4138364779874214,0.238962962962963,0.05,0.1,0.02564102564102564,0.05263157894736842
Ridge,2013-07-31,2013-08-31,10,41,0.5367595818815332,0.20941463414634148,0.0,0.0,0.0,0.0
Ridge,2013-07-31,2013-08-31,20,41,0.5367595818815332,0.20941463414634148,0.0,0.0,0.0,0.0
Ridge,2013-07-31,2013-08-31,40,41,0.5367595818815332,0.20941463414634148,0.0,0.0,0.0,0.0
Ridge,2013-08-31,2013-09-30,10,58,0.5346519425389893,0.22637931034482756,0.0,0.2,0.0,0.1111111111111111
Ridge,2013-08-31,2013-09-30,20,58,0.5346519425389893,0.22637931034482756,0.0,0.15,0.0,0.08108108108108109
Ridge,2013-08-31,2013-09-30,40,58,0.5346519425389893,0.22637931034482756,0.025,0.1,0.012658227848101266,0.05263157894736842
Ridge,2013-09-30,2013-10-31,10,50,0.538343337334934,0.20875999999999997,0.0,0.0,0.0,0.0
Ridge,2013-09-30,2013-10-31,20,50,0.538343337334934,0.20875999999999997,0.0,0.0,0.0,0.0
Ridge,2013-09-30,2013-10-31,40,50,0.538343337334934,0.20875999999999997,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2013-10-31,2013-11-30,10,37,0.6294452347083926,0.2089189189189189,0.1,0.0,0.05263157894736842,0.0
Ridge,2013-10-31,2013-11-30,20,37,0.6294452347083926,0.2089189189189189,0.05,0.0,0.02564102564102564,0.0
Ridge,2013-10-31,2013-11-30,40,37,0.6294452347083926,0.2089189189189189,0.025,0.0,0.012658227848101266,0.0
Ridge,2013-11-30,2013-12-31,10,41,0.5923344947735192,0.2268292682926829,0.0,0.0,0.0,0.0
Ridge,2013-11-30,2013-12-31,20,41,0.5923344947735192,0.2268292682926829,0.0,0.0,0.0,0.0
Ridge,2013-11-30,2013-12-31,40,41,0.5923344947735192,0.2268292682926829,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2013-12-31,2014-01-31,10,42,0.606676930556681,0.20309523809523813,0.0,0.1,0.0,0.05263157894736842
Ridge,2013-12-31,2014-01-31,20,42,0.606676930556681,0.20309523809523813,0.0,0.1,0.0,0.05263157894736842
Ridge,2013-12-31,2014-01-31,40,42,0.606676930556681,0.20309523809523813,0.0,0.05,0.0,0.02564102564102564
Ridge,2014-01-31,2014-02-28,10,39,0.6080971659919029,0.216,0.0,0.0,0.0,0.0
Ridge,2014-01-31,2014-02-28,20,39,0.6080971659919029,0.216,0.0,0.0,0.0,0.0
Ridge,2014-01-31,2014-02-28,40,39,0.6080971659919029,0.216,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2014-02-28,2014-03-31,10,55,0.7045454545454546,0.1544,0.0,0.0,0.0,0.0
Ridge,2014-02-28,2014-03-31,20,55,0.7045454545454546,0.1544,0.0,0.0,0.0,0.0
Ridge,2014-02-28,2014-03-31,40,55,0.7045454545454546,0.1544,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2014-03-31,2014-04-30,10,51,0.4390045248868778,0.24501960784313725,0.0,0.0,0.0,0.0
Ridge,2014-03-31,2014-04-30,20,51,0.4390045248868778,0.24501960784313725,0.0,0.0,0.0,0.0
Ridge,2014-03-31,2014-04-30,40,51,0.4390045248868778,0.24501960784313725,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2014-04-30,2014-05-31,10,53,0.4800032252862441,0.22464150943396227,0.0,0.0,0.0,0.0
Ridge,2014-04-30,2014-05-31,20,53,0.4800032252862441,0.22464150943396227,0.0,0.05,0.0,0.02564102564102564
Ridge,2014-04-30,2014-05-31,40,53,0.4800032252862441,0.22464150943396227,0.0,0.025,0.0,0.012658227848101266
Ridge,2014-05-31,2014-06-30,10,47,0.47722016651248844,0.2337446808510638,0.0,0.0,0.0,0.0
Ridge,2014-05-31,2014-06-30,20,47,0.47722016651248844,0.2337446808510638,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2014-05-31,2014-06-30,40,47,0.47722016651248844,0.2337446808510638,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2014-06-30,2014-07-31,10,47,0.500809435707678,0.21442553191489358,0.0,0.1,0.0,0.05263157894736842
Ridge,2014-06-30,2014-07-31,20,47,0.500809435707678,0.21442553191489358,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2014-06-30,2014-07-31,40,47,0.500809435707678,0.21442553191489358,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2014-07-31,2014-08-31,10,52,0.3502945445231793,0.2871153846153846,0.1,0.0,0.05263157894736842,0.0
Ridge,2014-07-31,2014-08-31,20,52,0.3502945445231793,0.2871153846153846,0.05,0.0,0.02564102564102564,0.0
Ridge,2014-07-31,2014-08-31,40,52,0.3502945445231793,0.2871153846153846,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2014-08-31,2014-09-30,10,45,0.5445322793148879,0.2202666666666667,0.1,0.0,0.05263157894736842,0.0
Ridge,2014-08-31,2014-09-30,20,45,0.5445322793148879,0.2202666666666667,0.1,0.0,0.05263157894736842,0.0
Ridge,2014-08-31,2014-09-30,40,45,0.5445322793148879,0.2202666666666667,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2014-09-30,2014-10-31,10,53,0.48371230446702146,0.24203773584905658,0.0,0.0,0.0,0.0
Ridge,2014-09-30,2014-10-31,20,53,0.48371230446702146,0.24203773584905658,0.0,0.0,0.0,0.0
Ridge,2014-09-30,2014-10-31,40,53,0.48371230446702146,0.24203773584905658,0.0,0.025,0.0,0.012658227848101266
Ridge,2014-10-31,2014-11-30,10,41,0.537282229965157,0.2162439024390244,0.0,0.0,0.0,0.0
Ridge,2014-10-31,2014-11-30,20,41,0.537282229965157,0.2162439024390244,0.0,0.0,0.0,0.0
Ridge,2014-10-31,2014-11-30,40,41,0.537282229965157,0.2162439024390244,0.0,0.0,0.0,0.0
Ridge,2014-11-30,2014-12-31,10,40,0.3088180112570357,0.23889999999999997,0.0,0.0,0.0,0.0
Ridge,2014-11-30,2014-12-31,20,40,0.3088180112570357,0.23889999999999997,0.0,0.0,0.0,0.0
Ridge,2014-11-30,2014-12-31,40,40,0.3088180112570357,0.23889999999999997,0.025,0.0,0.012658227848101266,0.0
Ridge,2014-12-31,2015-01-31,10,45,0.47694334650856385,0.2293777777777777,0.0,0.0,0.0,0.0
Ridge,2014-12-31,2015-01-31,20,45,0.47694334650856385,0.2293777777777777,0.0,0.0,0.0,0.0
Ridge,2014-12-31,2015-01-31,40,45,0.47694334650856385,0.2293777777777777,0.025,0.05,0.012658227848101266,0.02564102564102564
Ridge,2015-01-31,2015-02-28,10,43,0.33811537299909394,0.27013953488372094,0.0,0.0,0.0,0.0
Ridge,2015-01-31,2015-02-28,20,43,0.33811537299909394,0.27013953488372094,0.0,0.0,0.0,0.0
Ridge,2015-01-31,2015-02-28,40,43,0.33811537299909394,0.27013953488372094,0.0,0.0,0.0,0.0
Ridge,2015-02-28,2015-03-31,10,42,0.4805931448018799,0.22480952380952382,0.0,0.0,0.0,0.0
Ridge,2015-02-28,2015-03-31,20,42,0.4805931448018799,0.22480952380952382,0.0,0.0,0.0,0.0
Ridge,2015-02-28,2015-03-31,40,42,0.4805931448018799,0.22480952380952382,0.0,0.0,0.0,0.0
Ridge,2015-03-31,2015-04-30,10,51,0.41819004524886877,0.21462745098039218,0.0,0.0,0.0,0.0
Ridge,2015-03-31,2015-04-30,20,51,0.41819004524886877,0.21462745098039218,0.05,0.0,0.02564102564102564,0.0
Ridge,2015-03-31,2015-04-30,40,51,0.41819004524886877,0.21462745098039218,0.025,0.0,0.012658227848101266,0.0
Ridge,2015-04-30,2015-05-31,10,40,0.4904315196998124,0.23889999999999997,0.0,0.1,0.0,0.05263157894736842
Ridge,2015-04-30,2015-05-31,20,40,0.4904315196998124,0.23889999999999997,0.0,0.05,0.0,0.02564102564102564
Ridge,2015-04-30,2015-05-31,40,40,0.4904315196998124,0.23889999999999997,0.0,0.025,0.0,0.012658227848101266
Ridge,2015-05-31,2015-06-30,10,52,0.6531204644412192,0.19415384615384615,0.0,0.1,0.0,0.05263157894736842
Ridge,2015-05-31,2015-06-30,20,52,0.6531204644412192,0.19415384615384615,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2015-05-31,2015-06-30,40,52,0.6531204644412192,0.19415384615384615,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2015-06-30,2015-07-31,10,54,0.4226796264532113,0.21574074074074076,0.0,0.0,0.0,0.0
Ridge,2015-06-30,2015-07-31,20,54,0.4226796264532113,0.21574074074074076,0.0,0.1,0.0,0.05263157894736842
Ridge,2015-06-30,2015-07-31,40,54,0.4226796264532113,0.21574074074074076,0.0,0.05,0.0,0.02564102564102564
Ridge,2015-07-31,2015-08-31,10,37,0.665244191559981,0.21205405405405406,0.0,0.1,0.0,0.05263157894736842
Ridge,2015-07-31,2015-08-31,20,37,0.665244191559981,0.21205405405405406,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2015-07-31,2015-08-31,40,37,0.665244191559981,0.21205405405405406,0.025,0.025,0.012658227848101266,0.012658227848101266
Ridge,2015-08-31,2015-09-30,10,52,0.537266285323999,0.2117692307692307,0.0,0.1,0.0,0.05263157894736842
Ridge,2015-08-31,2015-09-30,20,52,0.537266285323999,0.2117692307692307,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2015-08-31,2015-09-30,40,52,0.537266285323999,0.2117692307692307,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2015-09-30,2015-10-31,10,42,0.5121951219512196,0.19628571428571423,0.0,0.0,0.0,0.0
Ridge,2015-09-30,2015-10-31,20,42,0.5121951219512196,0.19628571428571423,0.0,0.0,0.0,0.0
Ridge,2015-09-30,2015-10-31,40,42,0.5121951219512196,0.19628571428571423,0.0,0.0,0.0,0.0
Ridge,2015-10-31,2015-11-30,10,40,0.250093808630394,0.29235,0.0,0.0,0.0,0.0
Ridge,2015-10-31,2015-11-30,20,40,0.250093808630394,0.29235,0.0,0.0,0.0,0.0
Ridge,2015-10-31,2015-11-30,40,40,0.250093808630394,0.29235,0.0,0.025,0.0,0.012658227848101266
Ridge,2015-11-30,2015-12-31,10,41,0.5364111498257841,0.2233170731707317,0.0,0.0,0.0,0.0
Ridge,2015-11-30,2015-12-31,20,41,0.5364111498257841,0.2233170731707317,0.0,0.05,0.0,0.02564102564102564
Ridge,2015-11-30,2015-12-31,40,41,0.5364111498257841,0.2233170731707317,0.0,0.025,0.0,0.012658227848101266
Ridge,2015-12-31,2016-01-31,10,31,0.5560483870967743,0.18948387096774194,0.0,0.0,0.0,0.0
Ridge,2015-12-31,2016-01-31,20,31,0.5560483870967743,0.18948387096774194,0.05,0.0,0.02564102564102564,0.0
Ridge,2015-12-31,2016-01-31,40,31,0.5560483870967743,0.18948387096774194,0.025,0.0,0.012658227848101266,0.0
Ridge,2016-01-31,2016-02-29,10,51,0.389683257918552,0.2514509803921569,0.1,0.0,0.05263157894736842,0.0
Ridge,2016-01-31,2016-02-29,20,51,0.389683257918552,0.2514509803921569,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2016-01-31,2016-02-29,40,51,0.389683257918552,0.2514509803921569,0.05,0.025,0.02564102564102564,0.012658227848101266
Ridge,2016-02-29,2016-03-31,10,47,0.47386679000925075,0.2573617021276595,0.0,0.1,0.0,0.05263157894736842
Ridge,2016-02-29,2016-03-31,20,47,0.47386679000925075,0.2573617021276595,0.0,0.1,0.0,0.05263157894736842
Ridge,2016-02-29,2016-03-31,40,47,0.47386679000925075,0.2573617021276595,0.05,0.075,0.02564102564102564,0.03896103896103896
Ridge,2016-03-31,2016-04-30,10,41,0.5611498257839722,0.22619512195121955,0.0,0.0,0.0,0.0
Ridge,2016-03-31,2016-04-30,20,41,0.5611498257839722,0.22619512195121955,0.05,0.05,0.02564102564102564,0.02564102564102564
Ridge,2016-03-31,2016-04-30,40,41,0.5611498257839722,0.22619512195121955,0.075,0.025,0.03896103896103896,0.012658227848101266
Ridge,2016-04-30,2016-05-31,10,51,0.45248868778280543,0.24007843137254903,0.0,0.0,0.0,0.0
Ridge,2016-04-30,2016-05-31,20,51,0.45248868778280543,0.24007843137254903,0.0,0.0,0.0,0.0
Ridge,2016-04-30,2016-05-31,40,51,0.45248868778280543,0.24007843137254903,0.0,0.025,0.0,0.012658227848101266
Ridge,2016-05-31,2016-06-30,10,53,0.5695049185615223,0.20641509433962266,0.0,0.0,0.0,0.0
