model,date,n_assets,ic,bottom_decile_return_decimal,top_decile_return_decimal,long_short_return_decimal,mean_ic_contribution,long_short_arithmetic_contribution_decimal,long_short_share_of_total,leave_one_date_out_mean_ic,leave_one_date_out_long_short_sharpe
TabPFN,2022-07-14 09:30:00,398,-0.1469417320364682,-0.001040858809522372,-0.008460241515284784,-0.007419382705762412,-0.00048817851174906383,-0.007419382705762412,0.012700509896087482,-0.03739430208179823,-5.142932486997701
TabPFN,2022-07-15 09:30:00,412,0.13504493376154028,-0.004758385784439283,0.002706126315798787,0.00746451210023807,0.0004486542649885059,0.00746451210023807,-0.012777762457907401,-0.03833425763445826,-5.2911442300855125
TabPFN,2022-07-18 09:30:00,403,-0.1287397724596256,0.008178606006566704,0.000710228642919881,-0.007468377363646823,-0.00042770688524792556,-0.007468377363646823,0.012784379021322538,-0.03745497528038771,-5.142634338901669
TabPFN,2022-07-19 09:30:00,413,0.015594484629974831,0.003599153624146894,-0.008014064353822677,-0.011613217977969572,5.1808919036461234e-05,-0.011613217977969572,0.019879523095643743,-0.037936089470686385,-5.12184346618069
TabPFN,2022-07-20 09:30:00,392,0.020875185571010122,0.0010859922513509145,0.002140275173100032,0.0010542829217491177,6.935277598342233e-05,0.0010542829217491177,-0.001804723008903576,-0.03795369180715649,-5.213006236195276
TabPFN,2022-07-21 09:30:00,407,0.010388330695787288,0.0008208118159342887,-0.0032267208604962023,-0.004047532676430491,3.451272656407737e-05,-0.004047532676430491,0.006928572207471873,-0.03791873562423909,-5.166392738000417
TabPFN,2022-07-22 09:30:00,394,-0.07013211648135798,-0.0003536146995097102,-0.006385064693018932,-0.006031449993509222,-0.00023299706472211952,-0.006031449993509222,0.010324644699999882,-0.0376503341336486,-5.1518866329406565
TabPFN,2022-07-25 09:30:00,405,-0.023290198986426112,0.00028698495208323436,0.00015238426962093342,-0.00013460068246230094,-7.737607636686417e-05,-0.00013460068246230094,0.0002304096401854115,-0.03780647385863171,-5.200934326380798
TabPFN,2022-07-26 09:30:00,403,-0.03492503112741987,0.00035982010929292384,-0.0023301981269593097,-0.0026900182362522337,-0.00011603000374558095,-0.0026900182362522337,0.004604777052899922,-0.0377676910848284,-5.177480598169969
TabPFN,2022-07-27 09:30:00,403,-0.059907443753890316,-0.0006124577931924339,-0.003424742294107963,-0.002812284500915529,-0.00019902805233850603,-0.002812284500915529,0.0048140726191075785,-0.0376844163760735,-5.176443126526438
TabPFN,2022-07-28 09:30:00,392,-0.01636307104066479,0.0020367252270030722,0.001639146991335177,-0.00039757823566789513,-5.436236226134482e-05,-0.00039757823566789513,0.0006805749907802101,-0.03782956428511758,-5.198364057097033
TabPFN,2022-07-29 09:30:00,412,-0.07311645351092315,0.008575659730944818,-0.00020516432734820416,-0.008780824058293023,-0.00024291180568413007,-0.008780824058293023,0.015031027144824141,-0.037640386343550054,-5.135102818230346
