market,model,seed,date,n_assets,ic_raw_target,ic_group_standardized_target,raw_vs_group_target_rank_correlation,year
us,FinPFN,42,2015-08-31,500,0.15529741418817955,0.17670848707495204,0.9874485701794975,2015
us,FinPFN,42,2015-09-30,500,0.2885179826492156,0.29628831226245256,0.9856088616252479,2015
us,FinPFN,42,2015-10-31,500,0.06420869536001021,0.05306445353136102,0.9889607169545193,2015
us,FinPFN,42,2015-11-30,500,-0.002703521626969592,0.011610622999801918,0.9731064553661721,2015
us,FinPFN,42,2015-12-31,500,0.11630991272604581,0.09465024368739858,0.9740540323640028,2015
us,FinPFN,42,2016-01-31,500,0.4098805898173204,0.36179132326324737,0.9744133476689857,2016
us,FinPFN,42,2016-02-29,500,-0.0009583725465196258,0.002171048944721668,0.9743571232732373,2016
us,FinPFN,42,2016-03-31,500,-0.0220449925364773,-0.032435942414545706,0.9782856549919627,2016
us,FinPFN,42,2016-04-30,500,-0.11215419590932138,-0.10642108679255946,0.9773069585228922,2016
us,FinPFN,42,2016-05-31,500,0.17048046920896673,0.20978501334909747,0.960235635848072,2016
us,FinPFN,42,2016-06-30,500,0.04216923335242113,0.050873197934705294,0.979676018413914,2016
us,FinPFN,42,2016-07-31,500,-0.034834317009315295,-0.02080376321505286,0.984116063701827,2016
us,FinPFN,42,2016-08-31,500,0.053896638054149175,0.05959588638354553,0.9863701758451316,2016
us,FinPFN,42,2016-09-30,500,-0.10037245998817289,-0.12955885423541694,0.9607694567209971,2016
us,FinPFN,42,2016-10-31,500,0.23242530842182893,0.2510404821869004,0.9471199112899564,2016
us,FinPFN,42,2016-11-30,500,-0.01572907138112236,0.000385969562404789,0.9815498872349053,2016
us,FinPFN,42,2016-12-31,500,0.04676752264092791,0.04716921720511389,0.9608804680502329,2016
us,FinPFN,42,2017-01-31,500,0.13959104841474948,0.16082320329281316,0.9854041725657932,2017
us,FinPFN,42,2017-02-28,500,0.05488189933358662,0.053562887537059456,0.9745674983350868,2017
us,FinPFN,42,2017-03-31,500,0.027397418740439113,0.06055065965585447,0.9480185738757553,2017
us,FinPFN,42,2017-04-30,500,0.0981660604959356,0.07410869999201765,0.9680034855840614,2017
us,FinPFN,42,2017-05-31,500,0.08823262798876166,0.10320756730725088,0.9831656566224022,2017
us,FinPFN,42,2017-06-30,500,0.0066514395544310856,0.0022458813069321593,0.9739602327177926,2017
us,FinPFN,42,2017-07-31,500,0.08573522134440377,0.10867992271969087,0.9665771966937695,2017
us,FinPFN,42,2017-08-31,500,0.031409333005884464,0.0167956531980913,0.9852007120164552,2017
us,FinPFN,42,2017-09-30,500,0.10017063603820588,0.09603701045293009,0.9803111428161873,2017
us,FinPFN,42,2017-10-31,500,0.09461076614134271,0.13142414800495128,0.949198923643002,2017
us,FinPFN,42,2017-11-30,500,0.024372152507790967,-0.003396925669228894,0.9674322195677645,2017
us,FinPFN,42,2017-12-31,500,-0.028846876387731986,-0.035281774820624466,0.9850995117491289,2017
us,FinPFN,42,2018-01-31,500,-0.08385617562548013,-0.08178589906931952,0.982881060128914,2018
us,FinPFN,42,2018-02-28,500,0.07499420757655235,0.04506080532468064,0.951479458424355,2018
us,FinPFN,42,2018-03-31,500,-0.01697583257116824,-0.010013992296305002,0.9695639477856649,2018
us,FinPFN,42,2018-04-30,500,0.05095863583454334,0.03088274753099012,0.9834366697466789,2018
us,FinPFN,42,2018-05-31,500,-0.05985528804031426,-0.07801077978763667,0.9482658151303014,2018
us,FinPFN,42,2018-06-30,500,-0.00014548860639651353,0.0036329426189611,0.970192499046966,2018
us,FinPFN,42,2018-07-31,500,0.16766055873764935,0.18702842811371245,0.9849312982786024,2018
us,FinPFN,42,2018-08-31,500,0.02000782595205519,0.04849920199680799,0.9624523262047326,2018
us,FinPFN,42,2018-09-30,500,0.03824844518896514,-0.019033852592222837,0.9786119426416873,2018
us,FinPFN,42,2018-10-31,500,0.26987048426398086,0.24849174349641007,0.9699231002729293,2018
us,FinPFN,42,2018-11-30,500,0.14201232057131719,0.1677229150184111,0.9796314095536878,2018
us,FinPFN,42,2018-12-31,500,0.21720364348893687,0.251795162455445,0.9856147462290179,2018
us,FinPFN,42,2019-01-31,500,-0.04166448465153069,-0.06185578639222338,0.9795583354408859,2019
us,FinPFN,42,2019-02-28,500,0.00384817880989954,-0.0035598383247894202,0.9821691604152825,2019
us,FinPFN,42,2019-03-31,500,0.1259927612331383,0.11463501854007416,0.9780139142513645,2019
us,FinPFN,42,2019-04-30,500,0.12903479433284762,0.13148087792351168,0.9550055778625803,2019
us,FinPFN,42,2019-05-31,500,0.18703560796036886,0.2073277540938161,0.9673627374443432,2019
us,FinPFN,42,2019-06-30,500,0.1690680164449634,0.16315169260677043,0.982698641548871,2019
us,FinPFN,42,2019-07-31,500,0.20780811518204073,0.20002947211788843,0.9873483961790354,2019
us,FinPFN,42,2019-08-31,500,0.12251206476410983,0.1120703709711728,0.982844176736861,2019
us,FinPFN,42,2019-09-30,500,0.19501889818116802,0.19082268334894692,0.9606092308787448,2019
us,FinPFN,42,2019-10-31,500,0.18417909942690616,0.15001745167022557,0.9850799434291728,2019
us,FinPFN,42,2019-11-30,500,-0.10035549061697742,-0.08714571140632132,0.9814104911707316,2019
us,FinPFN,42,2019-12-31,500,-0.05900735268156665,-0.04240496074387698,0.9493119282231484,2019
us,FinPFN,42,2020-01-31,500,0.18556713748684134,0.17625696194851695,0.9753701183171863,2020
us,FinPFN,42,2020-02-29,500,-0.03075389432504759,-0.01939150203140418,0.982551434293012,2020
us,FinPFN,42,2020-03-31,500,0.052931085614271164,0.051993021066381276,0.9803471795130552,2020
us,FinPFN,42,2020-04-30,500,-0.18148523281976228,-0.17106379512540473,0.9828865381598917,2020
us,FinPFN,42,2020-05-31,500,-0.08651811488931217,-0.07877101442708459,0.9769840231103196,2020
us,FinPFN,42,2020-06-30,500,-0.04295296755950693,-0.04813171714751366,0.9812537471753943,2020
us,FinPFN,42,2020-07-31,500,0.11405748812256088,0.09520121279246403,0.9790610178638086,2020
us,FinPFN,42,2020-08-31,500,0.12126327270498916,0.11813797411720903,0.9810813512727753,2020
us,FinPFN,42,2020-09-30,500,0.03680891778737038,0.042170281693213546,0.9802428705398305,2020
us,FinPFN,42,2020-10-31,500,0.17111249671806258,0.15411892787342021,0.9761432565258347,2020
us,FinPFN,42,2020-11-30,500,-0.08111451211620738,-0.08624737273793012,0.9828483601308096,2020
us,FinPFN,42,2020-12-31,500,0.002070059161761006,-0.012803955215820862,0.9862384697987848,2020
us,FinPFN,42,2021-01-31,500,-0.10612525047507435,-0.1236065656236648,0.9776059870188911,2021
us,FinPFN,42,2021-02-28,500,0.061156140354697436,0.05726870269595365,0.9802225443532351,2021
us,FinPFN,42,2021-03-31,500,0.19985540406210414,0.18983150443793018,0.9844376478233106,2021
us,FinPFN,42,2021-04-30,500,0.22163093443859458,0.17595210003125056,0.959964449131831,2021
us,FinPFN,42,2021-05-31,500,0.019399570254178433,0.020873075993257804,0.9810986474046554,2021
us,FinPFN,42,2021-06-30,500,-0.03759145177897656,-0.03467898671594686,0.9807433762005612,2021
us,FinPFN,42,2021-07-31,500,0.4005913817358615,0.41009431606179186,0.976816907478139,2021
us,FinPFN,42,2021-08-31,500,0.0021912572909309766,0.0431191484765939,0.974526003990285,2021
us,FinPFN,42,2021-09-30,500,0.08438206856027056,0.09061169479614063,0.978838397515245,2021
us,FinPFN,42,2021-10-31,500,0.1162909827458983,0.12243677774711098,0.9790497871935396,2021
us,FinPFN,42,2021-11-30,500,0.1381552586692599,0.14149727338502813,0.9928529027198485,2021
us,FinPFN,42,2021-12-31,500,0.16394667337140406,0.1332958675816721,0.9805589200391752,2021
us,LightGBM,42,2010-02-28,500,0.06016973301115298,,,2010
us,LightGBM,42,2010-03-31,500,0.17361573862973229,,,2010
us,LightGBM,42,2010-04-30,500,0.01507274506441088,,,2010
us,LightGBM,42,2010-05-31,500,0.11610906758274137,,,2010
us,LightGBM,42,2010-06-30,500,-0.016776499422385602,,,2010
us,LightGBM,42,2010-07-31,500,0.09910860032743407,,,2010
us,LightGBM,42,2010-08-31,500,-0.031748338803156105,,,2010
us,LightGBM,42,2010-09-30,500,0.07807905365044503,,,2010
us,LightGBM,42,2010-10-31,500,-0.07719444233576939,,,2010
us,LightGBM,42,2010-11-30,500,0.1249937659624508,,,2010
us,LightGBM,42,2010-12-31,500,0.007766575998293171,,,2010
us,LightGBM,42,2011-01-31,500,0.020732819428865387,,,2011
us,LightGBM,42,2011-02-28,500,0.09765548799687929,,,2011
us,LightGBM,42,2011-03-31,500,0.03695006957388168,,,2011
us,LightGBM,42,2011-04-30,500,0.025508265706253353,,,2011
us,LightGBM,42,2011-05-31,500,0.011904816762129513,,,2011
us,LightGBM,42,2011-06-30,500,-0.16196735141827218,,,2011
us,LightGBM,42,2011-07-31,500,-0.010795243699146504,,,2011
us,LightGBM,42,2011-08-31,500,0.05199314728655588,,,2011
us,LightGBM,42,2011-09-30,500,-0.008312645044551856,,,2011
us,LightGBM,42,2011-10-31,500,0.11671723733945681,,,2011
us,LightGBM,42,2011-11-30,500,0.11224891332334497,,,2011
us,LightGBM,42,2011-12-31,500,0.06494834914595952,,,2011
us,LightGBM,42,2012-01-31,500,0.0403438956454181,,,2012
us,LightGBM,42,2012-02-29,500,0.01765754347773602,,,2012
us,LightGBM,42,2012-03-31,500,0.008969316092527957,,,2012
us,LightGBM,42,2012-04-30,500,-0.06523412564260966,,,2012
us,LightGBM,42,2012-05-31,500,0.19559821984858883,,,2012
us,LightGBM,42,2012-06-30,500,0.043484595854625246,,,2012
us,LightGBM,42,2012-07-31,500,-0.035978114502882345,,,2012
us,LightGBM,42,2012-08-31,500,0.07516835408553803,,,2012
us,LightGBM,42,2012-09-30,500,-0.07895198465126531,,,2012
us,LightGBM,42,2012-10-31,500,0.17701102677502434,,,2012
us,LightGBM,42,2012-11-30,500,0.11183479139127084,,,2012
us,LightGBM,42,2012-12-31,500,0.0023622335056276275,,,2012
us,LightGBM,42,2013-01-31,500,0.09446234105452235,,,2013
us,LightGBM,42,2013-02-28,500,0.0017053512716178817,,,2013
us,LightGBM,42,2013-03-31,500,0.07416884423548155,,,2013
us,LightGBM,42,2013-04-30,500,-0.05221226562072384,,,2013
us,LightGBM,42,2013-05-31,500,0.17744106681482597,,,2013
us,LightGBM,42,2013-06-30,500,0.060606489698738,,,2013
us,LightGBM,42,2013-07-31,500,0.17143466608196073,,,2013
us,LightGBM,42,2013-08-31,500,-0.0615345676151001,,,2013
us,LightGBM,42,2013-09-30,500,0.11042615615759072,,,2013
us,LightGBM,42,2013-10-31,500,0.0794334651722805,,,2013
us,LightGBM,42,2013-11-30,500,0.11378633260707452,,,2013
us,LightGBM,42,2013-12-31,500,-0.031534929167070014,,,2013
us,LightGBM,42,2014-01-31,500,-0.12523188293866228,,,2014
us,LightGBM,42,2014-02-28,500,0.03019159638937734,,,2014
us,LightGBM,42,2014-03-31,500,0.12412533445935402,,,2014
us,LightGBM,42,2014-04-30,500,-0.09578160142516415,,,2014
us,LightGBM,42,2014-05-31,500,0.044299186259925516,,,2014
us,LightGBM,42,2014-06-30,500,0.05543201505842861,,,2014
us,LightGBM,42,2014-07-31,500,0.04273634797106425,,,2014
us,LightGBM,42,2014-08-31,500,0.14930975115617587,,,2014
us,LightGBM,42,2014-09-30,500,-0.027591028108664702,,,2014
us,LightGBM,42,2014-10-31,500,0.048929287532998515,,,2014
us,LightGBM,42,2014-11-30,500,0.09301067304912078,,,2014
us,LightGBM,42,2014-12-31,500,0.017830945000359286,,,2014
us,LightGBM,42,2015-01-31,500,0.12757720097885691,,,2015
us,LightGBM,42,2015-02-28,500,0.047424533665456986,,,2015
us,LightGBM,42,2015-03-31,500,0.05808514367505466,,,2015
us,LightGBM,42,2015-04-30,500,0.039197249492668194,,,2015
us,LightGBM,42,2015-05-31,500,0.19157799150770982,,,2015
us,LightGBM,42,2015-06-30,500,-0.038657730980994724,,,2015
us,LightGBM,42,2015-07-31,500,0.040985278311257825,,,2015
us,LightGBM,42,2015-08-31,500,0.04171995389388486,,,2015
us,LightGBM,42,2015-09-30,500,0.03685443060083752,,,2015
us,LightGBM,42,2015-10-31,500,0.06761599103357092,,,2015
us,LightGBM,42,2015-11-30,500,-0.0865385162314006,,,2015
us,LightGBM,42,2015-12-31,500,-0.006028160793200964,,,2015
us,LightGBM,42,2016-01-31,500,0.03142764097656582,,,2016
us,LightGBM,42,2016-02-29,500,0.11816787258842024,,,2016
us,LightGBM,42,2016-03-31,500,-0.09836421170139738,,,2016
us,LightGBM,42,2016-04-30,500,-0.08698460812921305,,,2016
us,LightGBM,42,2016-05-31,500,-0.021849342969713997,,,2016
us,LightGBM,42,2016-06-30,500,-0.06891896030298611,,,2016
us,LightGBM,42,2016-07-31,500,0.030974813386044624,,,2016
us,LightGBM,42,2016-08-31,500,0.03381263530805772,,,2016
us,LightGBM,42,2016-09-30,500,-0.05970116656577632,,,2016
us,LightGBM,42,2016-10-31,500,0.12784037086121708,,,2016
us,LightGBM,42,2016-11-30,500,0.12821012146644967,,,2016
us,LightGBM,42,2016-12-31,500,0.05648286239881941,,,2016
us,LightGBM,42,2017-01-31,500,0.08970362927317864,,,2017
us,LightGBM,42,2017-02-28,500,-0.05660256271179126,,,2017
us,LightGBM,42,2017-03-31,500,0.10377598491642438,,,2017
us,LightGBM,42,2017-04-30,500,-0.03770253871710057,,,2017
us,LightGBM,42,2017-05-31,500,0.04403509765197273,,,2017
us,LightGBM,42,2017-06-30,500,0.03153840561820498,,,2017
us,LightGBM,42,2017-07-31,500,0.03491299351735747,,,2017
us,LightGBM,42,2017-08-31,500,-0.035891642269960854,,,2017
us,LightGBM,42,2017-09-30,500,0.10220171801488137,,,2017
us,LightGBM,42,2017-10-31,500,0.1945925692433219,,,2017
us,LightGBM,42,2017-11-30,500,0.019241938509433128,,,2017
us,LightGBM,42,2017-12-31,500,-0.016123845139048625,,,2017
us,LightGBM,42,2018-01-31,500,0.11905309792879008,,,2018
us,LightGBM,42,2018-02-28,500,0.03361189606095529,,,2018
us,LightGBM,42,2018-03-31,500,-0.06356410355502617,,,2018
us,LightGBM,42,2018-04-30,500,0.040000192000768,,,2018
us,LightGBM,42,2018-05-31,500,0.04972259005041368,,,2018
us,LightGBM,42,2018-06-30,500,-0.05079438771100869,,,2018
us,LightGBM,42,2018-07-31,500,0.11187924225737679,,,2018
us,LightGBM,42,2018-08-31,500,0.05511651375724061,,,2018
us,LightGBM,42,2018-09-30,500,-0.005400264452398193,,,2018
us,LightGBM,42,2018-10-31,500,0.03758753286237766,,,2018
us,LightGBM,42,2018-11-30,500,0.003894407709162622,,,2018
us,LightGBM,42,2018-12-31,500,0.1503233964641036,,,2018
us,LightGBM,42,2019-01-31,500,0.1292395637792869,,,2019
us,LightGBM,42,2019-02-28,500,0.12336631501459643,,,2019
us,LightGBM,42,2019-03-31,500,0.043279480543706554,,,2019
us,LightGBM,42,2019-04-30,500,0.056979110651439985,,,2019
us,LightGBM,42,2019-05-31,500,0.06334531383920707,,,2019
us,LightGBM,42,2019-06-30,500,0.07926555476933922,,,2019
us,LightGBM,42,2019-07-31,500,0.08831335373149729,,,2019
us,LightGBM,42,2019-08-31,500,0.0464688339362807,,,2019
us,LightGBM,42,2019-09-30,500,0.03371763618707824,,,2019
us,LightGBM,42,2019-10-31,500,0.03037041899283864,,,2019
us,LightGBM,42,2019-11-30,500,-0.05042350711729702,,,2019
us,LightGBM,42,2019-12-31,500,-0.08594821440804398,,,2019
us,LightGBM,42,2020-01-31,500,0.02094280268383992,,,2020
us,LightGBM,42,2020-02-29,500,-0.044190744004374116,,,2020
us,LightGBM,42,2020-03-31,500,-0.019697431121894936,,,2020
us,LightGBM,42,2020-04-30,500,0.09034164401606125,,,2020
us,LightGBM,42,2020-05-31,500,-0.12860999350253244,,,2020
us,LightGBM,42,2020-06-30,500,0.050920152446171575,,,2020
us,LightGBM,42,2020-07-31,500,0.1830850025953785,,,2020
us,LightGBM,42,2020-08-31,500,0.1831232035108316,,,2020
us,LightGBM,42,2020-09-30,500,-0.010701264198495309,,,2020
us,LightGBM,42,2020-10-31,500,0.13829146992575456,,,2020
us,LightGBM,42,2020-11-30,500,0.03615782725191075,,,2020
us,LightGBM,42,2020-12-31,500,-0.02390792091153272,,,2020
us,LightGBM,42,2021-01-31,500,0.12253112177619024,,,2021
us,LightGBM,42,2021-02-28,500,0.061695475236631235,,,2021
us,LightGBM,42,2021-03-31,500,0.146408571269437,,,2021
us,LightGBM,42,2021-04-30,500,0.05262521007887112,,,2021
us,LightGBM,42,2021-05-31,500,0.19319141113158875,,,2021
us,LightGBM,42,2021-06-30,500,-0.09200668527570473,,,2021
us,LightGBM,42,2021-07-31,500,0.15431274169304277,,,2021
us,LightGBM,42,2021-08-31,500,0.055505467343183124,,,2021
us,LightGBM,42,2021-09-30,500,0.04736174005093534,,,2021
us,LightGBM,42,2021-10-31,500,0.08321880086970601,,,2021
us,LightGBM,42,2021-11-30,500,0.026856682479678838,,,2021
us,LightGBM,42,2021-12-31,500,0.13649073116674776,,,2021
us,Ridge,42,2010-02-28,500,0.05804049234088496,,,2010
us,Ridge,42,2010-03-31,500,0.13421991610094242,,,2010
us,Ridge,42,2010-04-30,500,0.049315452102112155,,,2010
us,Ridge,42,2010-05-31,500,-0.023929394014797992,,,2010
us,Ridge,42,2010-06-30,500,-0.07229166536695754,,,2010
us,Ridge,42,2010-07-31,500,0.13618976110181674,,,2010
us,Ridge,42,2010-08-31,500,0.13661336284705594,,,2010
us,Ridge,42,2010-09-30,500,0.15350691034183825,,,2010
us,Ridge,42,2010-10-31,500,-0.025041461968833202,,,2010
us,Ridge,42,2010-11-30,500,0.017568298112557158,,,2010
us,Ridge,42,2010-12-31,500,-0.18914069925968233,,,2010
us,Ridge,42,2011-01-31,500,0.07375901680628365,,,2011
us,Ridge,42,2011-02-28,500,0.07239288852127171,,,2011
us,Ridge,42,2011-03-31,500,0.05436948408767165,,,2011
us,Ridge,42,2011-04-30,500,0.043064962461204885,,,2011
us,Ridge,42,2011-05-31,500,0.09359956738382844,,,2011
us,Ridge,42,2011-06-30,500,-0.046888560055542206,,,2011
us,Ridge,42,2011-07-31,500,-0.027128701816984985,,,2011
us,Ridge,42,2011-08-31,500,-0.009846587709728844,,,2011
us,Ridge,42,2011-09-30,500,-0.17454221738260442,,,2011
us,Ridge,42,2011-10-31,500,0.2866038333681472,,,2011
us,Ridge,42,2011-11-30,500,0.0919344102147548,,,2011
us,Ridge,42,2011-12-31,500,0.048185959682617414,,,2011
us,Ridge,42,2012-01-31,500,0.020424428481815013,,,2012
us,Ridge,42,2012-02-29,500,0.026248282253046592,,,2012
us,Ridge,42,2012-03-31,500,0.004984628058143307,,,2012
us,Ridge,42,2012-04-30,500,0.0849974970284428,,,2012
us,Ridge,42,2012-05-31,500,0.18551039799135235,,,2012
us,Ridge,42,2012-06-30,500,0.054413237077226694,,,2012
us,Ridge,42,2012-07-31,500,0.10228611250905041,,,2012
us,Ridge,42,2012-08-31,500,0.11828092963994581,,,2012
us,Ridge,42,2012-09-30,500,-0.0970009256119502,,,2012
us,Ridge,42,2012-10-31,500,0.1705450152039508,,,2012
us,Ridge,42,2012-11-30,500,0.05754369031790713,,,2012
us,Ridge,42,2012-12-31,500,-0.039729999873519495,,,2012
us,Ridge,42,2013-01-31,500,0.07965571756372022,,,2013
us,Ridge,42,2013-02-28,500,0.02095564135485547,,,2013
us,Ridge,42,2013-03-31,500,7.675231069335376e-05,,,2013
us,Ridge,42,2013-04-30,500,0.023224272798769353,,,2013
us,Ridge,42,2013-05-31,500,0.1288630076970027,,,2013
us,Ridge,42,2013-06-30,500,0.014072793979911298,,,2013
us,Ridge,42,2013-07-31,500,0.08869240915549031,,,2013
us,Ridge,42,2013-08-31,500,0.018286729585799858,,,2013
us,Ridge,42,2013-09-30,500,0.045452451990975196,,,2013
us,Ridge,42,2013-10-31,500,0.09985673380630593,,,2013
us,Ridge,42,2013-11-30,500,0.17229232943934977,,,2013
us,Ridge,42,2013-12-31,500,0.03742133727779766,,,2013
us,Ridge,42,2014-01-31,500,-0.1159220532524717,,,2014
us,Ridge,42,2014-02-28,500,0.051809685455904454,,,2014
us,Ridge,42,2014-03-31,500,0.12137516332666128,,,2014
us,Ridge,42,2014-04-30,500,-0.19388146817902802,,,2014
us,Ridge,42,2014-05-31,500,-0.027787167815563295,,,2014
us,Ridge,42,2014-06-30,500,-0.06809677002140259,,,2014
us,Ridge,42,2014-07-31,500,0.16919204082877234,,,2014
us,Ridge,42,2014-08-31,500,0.1729458165367654,,,2014
us,Ridge,42,2014-09-30,500,0.0701386485043308,,,2014
us,Ridge,42,2014-10-31,500,0.04655792920998931,,,2014
us,Ridge,42,2014-11-30,500,0.010477303990721989,,,2014
us,Ridge,42,2014-12-31,500,0.032932115150740564,,,2014
us,Ridge,42,2015-01-31,500,0.19602321511594498,,,2015
us,Ridge,42,2015-02-28,500,0.025762331377397543,,,2015
us,Ridge,42,2015-03-31,500,0.0996910010824321,,,2015
us,Ridge,42,2015-04-30,500,0.06806351242167168,,,2015
