date,decile_1,decile_2,decile_3,decile_4,decile_5,decile_6,decile_7,decile_8,decile_9,decile_10,long_short,model,seed,return_basis
2021-05-31,-1.0177640439999982,-0.7832600439999985,1.0658539560000015,1.3473559560000015,-0.4846920439999986,1.9529923959999909,-0.9116260439999985,0.5488639560000012,-0.32148204399999863,-1.3962420439999985,-0.3784780000000003,FinPFN,42,artifact_cross_sectional_excess
2021-06-30,1.7272992680000032,1.9036181479999816,-0.9350407319999964,0.6686372680000033,-0.018060731999996624,0.9250577079999924,-0.5740687319999965,-1.1060067319999967,-1.3533047319999967,-1.2381307319999966,-2.9654299999999996,FinPFN,42,artifact_cross_sectional_excess
2021-07-31,-11.0923666,-5.6461906,-5.169082599999999,1.4844074000000003,1.1026574000000005,4.716905400000001,3.2788694000000005,3.9723154000000007,4.6678814,2.6846034000000008,13.77697,FinPFN,42,artifact_cross_sectional_excess
2021-08-31,0.9301142639999934,2.5997102639999934,2.202316263999993,-2.763340175999996,-1.1956661759999954,-0.4472461759999956,-0.6306061759999959,-0.05544173600000654,0.4387858240000043,-1.0786261759999958,-2.0087404399999893,FinPFN,42,artifact_cross_sectional_excess
2021-09-30,-1.8156297800000056,2.6400386599999837,-0.16132221999999474,-2.9620802199999945,1.2556422199999944,0.22124978000000517,0.47773578000000533,2.5206722199999945,-0.12270021999999468,-2.0536062199999945,-0.23797643999998885,FinPFN,42,artifact_cross_sectional_excess
2021-10-31,-2.5249960439999994,-0.22645404399999894,0.13658039599999022,-1.7306760439999989,1.534701956000001,2.447899956000001,-0.4506160439999991,0.33381195600000096,-0.25288204399999903,0.7326299560000011,3.2576260000000006,FinPFN,42,artifact_cross_sectional_excess
2021-11-30,-0.36629153600000663,-4.150711536000006,-1.5231695360000066,-3.1971219759999956,0.845574024000004,1.231628463999993,0.797022024000004,3.0486100240000042,2.6407340240000043,0.673726024000004,1.0400175600000106,FinPFN,42,artifact_cross_sectional_excess
2021-12-31,-7.082726804000009,-2.5213272439999987,-1.5475612439999988,0.287068756000001,1.9992447560000013,2.4325747560000006,3.604672756000001,1.083002756000001,1.2654487560000012,0.4796027560000008,7.56232956000001,FinPFN,42,artifact_cross_sectional_excess
2010-02-28,5.260138879999978,3.0411919999999997,4.352622,2.05792,2.705662,2.874154,3.9523200000000003,4.67763,4.265424,4.727048,-0.5330908799999783,LightGBM,42,raw
2010-03-31,2.869226,5.538374,3.809442,7.117272000000001,8.539598,5.839738,7.2143939999999995,9.522208000000001,7.055852,7.574432439999989,4.705206439999989,LightGBM,42,raw
2010-04-30,14.199103759999957,6.498060439999989,2.380336439999989,5.541276439999989,3.218242,4.832676,4.0052944399999895,6.5574259999999995,3.987642,10.50923287999998,-3.6898708799999778,LightGBM,42,raw
2010-05-31,-10.50622956000001,-8.883974,-6.8706119999999995,-8.047538,-9.562468,-6.959765999999999,-7.624596,-5.844424,-4.928929999999999,-8.42713156000001,2.079098,LightGBM,42,raw
2010-06-30,-11.35457,-4.56105,-5.334398,-5.291183999999999,-1.7329240000000001,-4.749366,-1.54575,-6.825882,-7.616333999999999,-7.624948,3.729622000000001,LightGBM,42,raw
2010-07-31,1.251422,5.004136,7.6954899999999995,5.59018,6.1199699999999995,3.8610480000000003,5.260864000000001,5.667218,5.823318,10.024626879999978,8.773204879999978,LightGBM,42,raw
2010-08-31,-5.888458000000001,-4.280348,-3.5082799999999996,-1.442386,-3.9957619999999996,-8.16598,-5.581912,-4.201594,-6.3653960000000005,-5.112013999999999,0.7764440000000015,LightGBM,42,raw
2010-09-30,7.698224,12.025820879999978,7.389518000000001,11.278126,9.591176,11.171666879999977,9.46618,11.57114,9.417032,12.39709487999998,4.69887087999998,LightGBM,42,raw
2010-10-31,2.8260179999999995,7.059922439999989,4.361706,3.057886,3.3703519999999996,4.46507,4.199846,4.340098,2.498906,1.2587264399999893,-1.5672915600000101,LightGBM,42,raw
2010-11-30,3.2388173199999675,2.3767259999999997,1.3052304399999892,0.067142,-1.827406,2.902246,3.2289148799999783,2.41117,3.421394,5.482428879999978,2.243611560000011,LightGBM,42,raw
2010-12-31,10.55860443999999,10.818332,8.32305443999999,7.223998,4.046096,5.412972,8.62513643999999,8.237698,8.870142000000001,7.11528,-3.443324439999989,LightGBM,42,raw
2011-01-31,0.9466559999999999,1.3539999999999999,0.9705660000000002,-0.378652,0.655468,3.013202,0.18459199999999995,-0.4473839999999999,-0.022246000000000096,4.240568439999989,3.293912439999989,LightGBM,42,raw
2011-02-28,2.09994,5.081186439999989,2.772204,7.1409780000000005,2.91106,6.8664,4.023588,4.0697160000000006,5.04552,6.838888439999989,4.738948439999989,LightGBM,42,raw
2011-03-31,-1.5504899999999997,-1.708888,0.571304,0.8532719999999999,-0.756386,4.203044,0.584772,0.986888,-1.608614,-0.6750015600000109,0.8754884399999888,LightGBM,42,raw
2011-04-30,0.7978800000000001,2.18851,1.440344,2.96262,0.454448,2.0624784399999894,3.872944,2.8404,3.4731639999999997,-2.559602,-3.357482,LightGBM,42,raw
2011-05-31,-2.042075560000011,-6.333052,1.3625580000000002,-1.851208,-3.407264,-0.032245999999999976,0.24256599999999998,-0.020081560000010743,-0.9689279999999999,-2.788678,-0.7466024399999891,LightGBM,42,raw
2011-06-30,-0.43245599999999995,-3.81774,-2.540224,-0.4961619999999998,-1.9608359999999998,-2.450058,-2.48952,-1.802069560000011,-3.3643419999999997,-2.2379455600000107,-1.8054895600000107,LightGBM,42,raw
2011-07-31,-3.725772,-2.010186,-1.462448,-1.279382,-3.282448,-2.742604,-3.2243100000000005,0.19538799999999992,-3.916906,-2.879864,0.8459080000000001,LightGBM,42,raw
2011-08-31,-13.93681156000001,-9.354064,-7.389392,-3.959332,-9.665016,-7.673348,-9.254064,-9.452524,-6.946762,-7.46135756000001,6.475453999999999,LightGBM,42,raw
2011-09-30,-15.797649999999999,-7.506798,-9.362056,-10.530581560000009,-10.122624,-8.990692000000001,-9.355214,-11.861198,-11.337092,-9.589303560000012,6.208346439999987,LightGBM,42,raw
2011-10-31,8.392909319999967,6.94099,10.846703999999999,12.748918439999988,11.835014000000001,14.666046439999988,13.719042439999988,12.45194,10.170996,12.29408043999999,3.901171120000022,LightGBM,42,raw
2011-11-30,-4.818237560000011,-3.8935239999999998,-1.008124,-0.914016,0.914744,-0.534914,1.620588,-0.2419280000000001,-0.39431156000001066,0.3432388799999784,5.161476439999989,LightGBM,42,raw
2011-12-31,-3.0710580000000003,-0.20438800000000007,1.9732464399999892,-1.896572,-0.670232,0.054452,-0.7905540000000001,-0.09849999999999995,-0.686364,0.27016599999999996,3.3412240000000004,LightGBM,42,raw
2012-01-31,7.8408240000000005,8.27344,8.834754,7.732609999999999,6.09717,7.561176000000001,7.453914,10.276716439999989,6.319743999999999,15.877519759999958,8.036695759999958,LightGBM,42,raw
